Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
Kijiti hiki ni kama nyota ya risasi.,Kijiti hiki kimenyooka.,Kijiti hiki kimepinda.,0,"{
  ""Explanation"": ""The metaphor 'Kijiti hiki ni kama nyota ya risasi' is comparing the stick to a shooting star, which implies that the stick is pointing or bending in a certain direction, similar to how a shooting star streaks across the sky in a specific path."",
  ""Answer"": 1
}",1,,0
Mzigo hii ni kama manyoya.,Mzigo hii ni nyepesi sana.,Mzigo hii ni nzito sana.,0,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Mzigo hii ni kama manyoya"" is comparing the weight of the load to feathers, indicating that the load is very light. Therefore, the closest meaning would be ""Mzigo hii ni nyepesi sana,"" which translates to ""The load is very light.""",1,,0
Mayai haya ni ndimu.,Mayai haya ni matamu.,Mayai haya ni machungu.,1,"{
  ""answer"": 0
}

Explanation: The phrase ""Mayai haya ni ndimu"" translates to ""These eggs are like lemons."" Lemons are sour, so the metaphor implies that the eggs are also sour. Therefore, the closest meaning would be option 1) Mayai haya ni machungu (These eggs are sour).",0,,0
Meza ilikuwa kama gome la mwaloni.,Meza iliyonunuliwa ilikuwa maridadi.,Meza iliyonunuliwa ilikuwa mbaya.,1,"{
  ""answer"": 0
} 

The metaphor ""Meza ilikuwa kama gome la mwaloni"" translates to ""The table was like the bark of a walnut tree."" In this metaphor, the bark of a walnut tree is rough, strong, and durable, which suggests that the table was of high quality and well-made. Therefore, the option ""Meza iliyonunuliwa ilikuwa maridadi"" (The purchased table was elegant) is the closest meaning to the metaphor.",0,,0
Hao ni maji na mafuta.,Walikuwa marafiki wazuri.,Walikuwa maadui.,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Hao ni maji na mafuta"" translates to ""they are like water and oil."" Water and oil do not mix well together, indicating a difficult or incompatible relationship. Therefore, the closest meaning is that they were enemies, not good friends. Hence, the answer is option 1) Walikuwa maadui (They were enemies).",0,,0
Mtoto yule ni kibogoyo aliyeota Meno.,Mtoto yule amefurahi.,Mtoto yule amehuzunika.,0,"{
  ""answer"": 1
}

In this metaphor, ""Mtoto yule ni kibogoyo aliyeota Meno"" means that the child has grown teeth, which is usually associated with teething and discomfort. Therefore, the closest meaning to the metaphor is ""Mtoto yule amehuzunika"" (Option 1 - The child is feeling uncomfortable or in pain).",1,,0
Wazazi wangu ni kama bibi kizee.,Wazazi wangu hawasahau kamwe.,Wazazi wangu ni wasahaulifu.,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Wazazi wangu ni kama bibi kizee"" is comparing the speaker's parents to an elderly woman, suggesting that they never forget things. Option 0) ""Wazazi wangu hawasahau kamwe"" is the closest meaning to the metaphor, indicating that the parents never forget.",0,,0
Mazao ya wakulima ni kama manyoya kwenye samaki.,Mazao ya wakulima yalikuwa tele.,Mazao ya wakulima yalikuwa haba.,1,"{
  ""Explanation"": ""The metaphor compares farm produce to feathers on a fish, implying that the farm produce is abundant or plentiful."",
  ""Answer"": 0
}",0,,0
Maneno yake yalikuwa kama rula.,Maneno yake yalikuwa yamenyooka.,Maneno yake hayakuwa yamenyooka.,0,"{
  ""answer"": 1
} 

In this metaphor, ""Maneno yake yalikuwa kama rula"" means that the person's words were twisted or crooked, not straight. Therefore, the closest meaning among the options is ""Maneno yake hayakuwa yamenyooka"" which translates to ""His words were not straightened.""",1,,0
Yeye ni jongoo.,Yeye ni mwaminifu.,Yeye ni mwongo.,1,"{
  ""answer"": 0
}

Explanation: ""Yeye ni jongoo"" is a metaphor that means ""he is a worm."" In this context, a worm is known to be loyal, trustworthy, and reliable. Therefore, the closest meaning to the metaphor would be ""Yeye ni mwaminifu"" (he is loyal).",0,,0
Maneno yake yalikuwa mkizi.,Yake yalikuwa ya faida.,Yake yalikuwa ya hasara.,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Maneno yake yalikuwa mkizi"" compares the words spoken by the person to a sinking ship (mkizi). In this context, a sinking ship is usually associated with loss, danger, or failure. Therefore, the closest meaning to the metaphor is that her words were harmful or resulted in loss, hence option 1) Yake yalikuwa ya hasara is the correct choice.",0,,0
Binti huyu ni Musa.,Binti huyu ni mcha Mungu.,Ni binti akanaye Mungu.,0,"{
  ""answer"": 1,
  ""explanation"": ""In this metaphor, the phrase 'Binti huyu ni Musa' is likely referring to a girl who is obedient and follows the teachings of God closely, similar to how Moses followed God's commandments. Therefore, the closest meaning would be 'Ni binti akanaye Mungu.'""
}",1,,0
Mazungumuzo yake yalikuwa kama senti.,Yake yalikuwa ya thamana.,Yake yalikuwa yasiyo na maana.,1,"{
	""Answer"": 0
}

In this metaphor, ""Mazungumuzo yake yalikuwa kama senti,"" the comparison is made between the conversation and a coin. Coins have value, so the closest meaning to the metaphor is ""Yake yalikuwa ya thamana."" It implies that the conversation was valuable.",0,,0
Maneno yake yalikuwa kama tabasamu.,Maneno yake yalikuwa fichu.,Maneno yake yalikuwa fiche.,0,"{
  ""answer"": 1
} 

In this metaphor, ""Maneno yake yalikuwa kama tabasamu"" translates to ""His words were like a smile."" The word ""fiche"" means hidden which is closer in meaning to the metaphor compared to ""fichu"" which means stained or soiled. Thus, the answer is 1) Maneno yake yalikuwa fiche.",1,,0
Maneno yake yalikuwa kama fumbo.,Maneno yake yalikuwa fichu.,Maneno yake yalikuwa fiche.,1,"{
  ""answer"": 0
} 

In this metaphor, ""Maneno yake yalikuwa kama fumbo"" means ""His words were like a puzzle."" The closest meaning from the options provided is ""Maneno yake yalikuwa fichu."" which translates to ""His words were hidden."" The word ""fichu"" in Swahili conveys the sense of being elusive or mysterious, similar to a puzzle.",0,,0
Alikuwa kama mtego wa dubu.,Alikuwa na ufanisi kazini.,Hakuwa na ufanisi kazini.,0,"{
  ""answer"": 1
} 

In this metaphor, ""Alikuwa kama mtego wa dubu"" translates to ""He was like a bear trap."" Bear traps are typically seen as something dangerous or ineffective in catching bears, so the closest meaning to the metaphor would be ""Hakuwa na ufanisi kazini"" which translates to ""He was not effective at work.""",1,,0
Filamu hii ni kama kuwasha.,Filamu hii ni nzuri.,Filamu hii ni mbaya.,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor 'Filamu hii ni kama kuwasha' translates to 'This film is like turning on a switch,' which implies that the film is good or enjoyable. Therefore, the closest meaning to the metaphor is 'Filamu hii ni nzuri.'""
}",0,,0
Miche ilikuwa kama konokono akitoka kwenye ganda lake.,Miche ilikuwa inakua.,Miche ilikuwa inapungua.,1,"{
  ""Explanation"": ""A snail coming out of its shell typically signifies growth or progress, as the snail is moving forward and expanding its horizons."",
  ""Answer"": 0
}",0,,0
Alikuwa kama mbegu iliyoanguka kwenye mawe.,Alikuwa na mapenzi kubwa kwake.,Alikuwa na chuki kali kwake.,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Alikuwa kama mbegu iliyoanguka kwenye mawe"" implies that the person was not well-received or appreciated, similar to a seed falling on rocks where it cannot grow well. Option 0) Alikuwa na mapenzi kubwa kwake, closely reflects the meaning of not being well-received or appreciated.",0,,0
Wao ni kama kengele na mlio wake.,Walikubaliana juu ya jambo hilo.,Walitofautiana juu ya jambo hilo.,0,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor 'Wao ni kama kengele na mlio wake' translates to 'They are like a bell and its sound.' This implies that they have differing opinions or viewpoints, similar to how a bell and its sound are separate entities.""
}",1,,0
Sakafu hii ni kama ukweli wa kisukuku.,Sakafu hii inateleza.,Sakafu hii ni kavu.,1,"{
	""Explanation"": ""The metaphor is comparing the floor to the truth, implying that it is unreliable or slippery like a secret truth."",
	""Answer"": 0
}",0,,0
Uchaguzi huu ni kumpa hakimu hekima kwa sababu tu amevalia tofauti na wanaume wengine.,Uchaguzi huu ni wa haki.,Uchaguzi huu si wa haki.,1,"{
  ""answer"": 0
} 

Explanation: The metaphor is comparing the judgement to giving wisdom to a judge because they are dressed differently from other men. This implies that the judge's wisdom is based on something unique or different, rather than the typical expectations. Therefore, the closest meaning to the metaphor is ""Uchaguzi huu ni wa haki"" (This judgement is just/fair).",0,,0
Mchezaji alikuwa kama dhahabu safi kwa mzunguko.,Mchezaji alikuwa fiti kwa mchezo.,Mchezaji alikuwa hafai kwa mchezo.,1,"{
  ""Explanation"": ""Dhahabu safi inamaanisha ubora na thamani kubwa, hivyo inaashiria mchezaji alikuwa na ufanisi na thamani kubwa katika mchezo."",
  ""Answer"": 0
}",0,,0
Yeye ni mti mtukufu ambao umejeruhiwa wakati unatoa zeri.,Yeye ni mwenye huruma.,Yeye si mwenye huruma.,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Yeye ni mti mtukufu ambao umejeruhiwa wakati unatoa zeri"" implies that despite being a sacred tree, it has been harmed while providing shade. This suggests that the person being described is honorable or revered, but has been hurt while trying to help others. Therefore, the closest meaning is ""Yeye si mwenye huruma"" (He is not merciful).",1,,0
Dereva alikuwa kama hakimu.,Dereva alikuwa kiasi.,Dereva alikuwa mlevi.,0,"{
  ""answer"": 1
} 

The metaphor ""Dereva alikuwa kama hakimu"" is closer in meaning to ""Dereva alikuwa mlevi"" because just like a judge makes decisions, a drunken driver also makes reckless decisions while driving. The option ""Dereva alikuwa kiasi"" does not align with the metaphor.",1,,0
Ilikuwa kama ndoto ya mama ya mtoto wake.,Ilikuwa zabuni.,Ilikuwa ngumu.,0,"{
  ""answer"": 1
} 

Explanation: The phrase ""Ilikuwa kama ndoto ya mama ya mtoto wake"" translates to ""It was like a dream for a mother of her child."" This implies that the situation being described was something difficult or hard to believe, similar to how some dreams can seem unrealistic or hard to grasp. Therefore, the closest meaning is ""Ilikuwa ngumu"" which means ""It was difficult.""",1,,0
Alihama kama sekunde moja hadi nyingine.,Alihama karibu na shangazi.,Alihama mbali na shangazi.,0,"{
  ""Explanation"": ""The metaphor is comparing the quick movement of Ali from one second to the next to moving away from the aunt."",
  ""Answer"": 1
}",1,,0
Barua ilikuwa kama pambano lililogandishwa.,Barua yake ilikuwa ya hisia.,Barua yake haikuwa ya hisia.,1,"{
  ""answer"": 0
}

In this metaphor, the letter being described as a stuck fight implies that the content of the letter was emotional or heartfelt, hence the meaning closest to the metaphor is option 0) Barua yake ilikuwa ya hisia.",0,,0
Kijana huyu ni kama nyumbu wa serikali.,Kijana huyu ni mwenye kiburi.,Kijana huyu ni mwenye aibu.,0,"{
  ""Explanation"": ""The metaphor comparing the young man to a government donkey suggests that the young man is being controlled or manipulated by higher authority figures, similar to how a government donkey is used by the government. This does not necessarily mean he is arrogant or proud, but rather that he is being controlled or directed by others."",
  ""Answer"": 1
}",1,,0
Alikuwa kama nzige.,Alikuwa mtu wa imani.,Alikuwa mtu wa hofu.,1,"{
	""Explanation"": ""Nzige are known for swarming and consuming everything in their path, so the metaphor implies that the person was voracious or insatiable."",
	""Answer"": 0
}",0,,0
Wao walikuwa mchwa.,Walikusanyika njiani.,Walitawanyika njiani.,0,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Wao walikuwa mchwa"" means ""they were scattered like ants,"" likening the group of people to ants that are dispersed on the road. Option 1) ""Walitawanyika njiani"" means ""they scattered on the road,"" which closely aligns with the metaphorical meaning.",1,,0
Jamii ilikuwa kama saa.,Jamii ilikuwa changa.,Jamii ilikuwa ya zamani.,0,"{
  ""answer"": 1
} 

The metaphor ""Jamii ilikuwa kama saa"" compares the community to a clock, suggesting that the community was old or ancient, not young or new. So, the closest meaning would be ""Jamii ilikuwa ya zamani.""",1,,0
Walikimbia kama moshi ya tanuru.,Walikimbia juu ya kilima.,Walikimbia chini ya kilima.,0,"{
  ""answer"": 1
} 

In this metaphor, ""Walikimbia kama moshi ya tanuru"" translates to ""They ran like smoke from a furnace."" Smoke usually rises up, so the closest meaning is option 1) Walikimbia chini ya kilima (They ran down the hill).",1,,0
Chumba hiki ni sauti ya dalali.,Chumba hiki ni kimya.,Chumba hiki kina sauti kubwa.,1,"{
  ""explanation"": ""The metaphor suggests that the room is quiet like that of a broker, meaning that there is not much noise or commotion in the room."",
  ""answer"": 0
}",0,,0
Baba ni saa sita mchana.,Baba ana shughuli nyingi.,Baba yuko bila kazi.,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Baba ni saa sita mchana"" is closer in meaning to ""Baba ana shughuli nyingi"" because it signifies that Baba is busy or occupied with work or tasks, rather than being unemployed or without work (which is the second option). The phrase implies that Baba is busy, which aligns more with the first option.",0,,0
Mifugo wote wako hai kama jana.,Mifugo wote wako hai.,Mifugo wote wamefariki.,1,"{
  ""answer"": 0
} 

In this metaphor, ""Mifugo wote wako hai kama jana."" translates to ""All the livestock are alive as they were yesterday."" The closest meaning to this metaphor is Option 0) Mifugo wote wako hai. This is because the metaphor implies that the animals are still alive and well, similar to the statement that all the livestock are alive.",0,,0
Yeye ni mwanzi.,Yeye ni mwenye nguvu.,Yeye ni dhaifu.,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Yeye ni mwanzi"" translates to ""He is a reed."" In this context, the reed symbolizes someone who is strong and flexible, able to withstand challenges. Therefore, the closest meaning is that ""Yeye ni mwenye nguvu"" (He is strong).",0,,0
Ninampenda Maria kama paka apendavyo maji,Ninampenda Maria kwa moyo wangu wote,Simpendi Maria kamwe,1,"{
  ""answer"": 0
} 

This metaphor is comparing the love the speaker has for Maria to how much a cat loves water, emphasizing a deep and genuine affection. Option 0 accurately reflects this sentiment by stating ""Ninampenda Maria kwa moyo wangu wote"" (I love Maria with all my heart), highlighting the strong and sincere feelings the speaker has.",0,,0
Mtoto wa Jirani anapenda chakula kama mgonjwa aliyepoteza hamu,Mtoto wa jiran ni mlafi,Mtoto wa jirani hapendi kula,1,"{
 ""question"": ""Mtoto wa Jirani anapenda chakula kama mgonjwa aliyepoteza hamu"",
 ""options"": {
   ""0"": ""Mtoto wa jiran ni mlafi"",
   ""1"": ""Mtoto wa jirani hapendi kula""
 },
 ""answer"": 0
} 

The correct meaning of the metaphor is ""Mtoto wa jiran ni mlafi"" because the comparison suggests that the neighbor's child enjoys eating excessively or voraciously, similar to a patient who has lost their appetite due to illness. This option conveys the idea that the neighbor's child has a strong desire for food.",0,,0
Makena alikuwa ameng'aa kama mbuzi wa kuzurura,Makena alikua amependenza sana,Makena alikuwa amevalia vibaya,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor 'Makena alikuwa ameng'aa kama mbuzi wa kuzurura' signifies that Makena was shining brightly like a wandering goat, which implies that she looked very beautiful and attractive. Therefore, option 0) Makena alikua amependenza sana (Makena looked very beautiful) is the closest meaning to the metaphor.""
}",0,,0
Jane ni Yesu kwa pesa,Jane ni Mchoyo sana kwa pesa,Jane ni mkarimu sana kwa pesa,1,"{
	""answer"": 0
} 

The metaphor ""Jane ni Yesu kwa pesa"" implies that Jane is very generous with money, similar to how Jesus was known for his generosity and compassion. Therefore, the closest meaning to the metaphor is Option 1) Jane ni mkarimu sana kwa pesa.",0,,0
Mtoto wa Maria ni Kichwa Maji darasani,Mtoto wa Maria haelewi kitu darasani,Mtoto wa Maria ni Mwerevu darasani,0,"{
  ""answer"": 1
} 

In this metaphor, ""Mtoto wa Maria ni Kichwa Maji darasani,"" the expression ""Kichwa Maji"" commonly refers to someone who is clever or intelligent. Therefore, the closest meaning to this metaphor is option 1) Mtoto wa Maria ni Mwerevu darasani.",1,,0
Tulikula chakula kitamu kama ndimu kwa  Otieno,Tulikula chakula kitamu kwa Otieno,Tulikula chakula so kitamu,1,"{
	""answer"": 0
} 

In this metaphor, the comparison is between eating delicious food and the taste of lemons. Since lemons are sour, ""Tulikula chakula kitamu kama ndimu kwa Otieno"" would mean ""We ate delicious food that was as sour as lemons for Otieno."" This implies that Otieno had to endure something unpleasant despite it being labeled as delicious. Hence, the closest meaning is option 0.",0,,0
Onyango amekua maziwa ya kuku,Siku hizi Onyango hapatikani kabisa,Onyango anaonekana kila mahali,0,"{
  ""answer"": 1
} 

Onyango amekua maziwa ya kuku can be interpreted as ""Onyango anaonekana kila mahali"" because just like milk is a commonly used ingredient found in many dishes, Onyango is now found in various places or situations.",1,,0
Alikuwa na bahati kama ya mwizi ambaye arobaini zake zimewadia,Alibahatika kupata udhamini wa kusomea Ulaya,"Hakuwa na bahati, akakosa nafasi ya kusomea ulaya",1,"{
  ""answer"": 0
} 

In this metaphor, the comparison is between the luck of the person and that of a thief whose time has come to enjoy the loot. This implies that the person was lucky, just like the thief who finally gets to benefit from his stolen goods. Option 0 reflects this meaning, as it states that the person was lucky to secure a sponsorship to study in Europe. Option 1 suggests the person was unlucky and missed the opportunity to study in Europe, which does not align with the metaphor.",0,,0
Maria aliruka juu kama kobe,Maria aliruka juu kwa furaha,Maria alikua na huzuni,1,"{
  ""answer"": 0
} 

Explanation: The metaphor compares Maria jumping high to a turtle, which is known for moving slowly. Therefore, the meaning closest to the metaphor is Maria jumping high with happiness (furaha).",0,,0
Alikuwa na meno meupe kama giza,Alikuwa mrembo mwenye meno safi,Alikuwa mrembo mwenye meno chafu,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Alikuwa na meno meupe kama giza"" is comparing the person to darkness, implying that their teeth were white like darkness. In this context, darkness symbolizes beauty and cleanliness, so the closest meaning would be that the person was beautiful with clean teeth. Therefore, the correct option is 0) Alikuwa mrembo mwenye meno safi.",0,,0
Angelina alituangalia kwa macho ya vikombe,Angelina alituangalia kwa macho ya kuvutia,Angelina alituangalia kwa macho ya  kutuchukia,0,"{
  ""Explanation"": ""The metaphor 'kwa macho ya vikombe' implies that Angelina is looking at us with eyes of judgement or disdain, similar to the way one might look at someone through the bottom of a glass or cup, which distorts their features. This suggests a negative or critical gaze."",
  ""Answer"": 1
}",1,,0
Dawa za hospitali ya Nairobi ni chungu kama sukari,Dawa za hospitali ya Nairobi ni kali mno,Dawa za hospitali ya Nairobi ni tamu,1,"{
  ""answer"": 0
} 

The metaphor compares the medicine in Nairobi hospitals to sugar, suggesting that they are expensive or bitter, not sweet. Therefore, the meaning ""Dawa za hospitali ya Nairobi ni kali mno"" is the closest interpretation.",0,,0
Sinema za Nairobi zina bei ghali kama nguo za mitumba,Sinema za Nairobi zina bei ghali sana,Sinema za Nairobi si za be ghali,1,"{
  ""explanation"": ""The metaphor is comparing the high prices of cinema tickets in Nairobi to the high prices of second-hand clothes. Therefore, the closest meaning is that cinema tickets in Nairobi are very expensive."",
  ""answer"": 0
}",0,,0
"Ukiwa Nakuru, Kitengela ni mbali kama nafasi kati ya macho","Ukiwa Nakuru, Kitengela ni mbali sana ukisafiri kwa baiskeli","Ukiwa Nakuru, Kitengela si mbali ukisafiri kwa baiskeli",1,"{
  ""answer"": 0
} 

Explanation: The metaphor is comparing the distance between Nakuru and Kitengela to the distance between eyes. Just like eyes are relatively close together, Nakuru and Kitengela are also relatively close in this context. Option 0) reflects this idea by stating that Kitengela is far if travelling by bicycle, emphasizing the idea of the relative closeness.",0,,0
Vijana wa soka huwa pumbavu kama nyani kwa masomo,Vijana wa soka huwa pumbavu kwa masomo,Vijana wa soka huwa ni werevu kwa masomo,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor compares young soccer players to monkeys in terms of academics, implying that they are not very intelligent in school. Option 0 reflects this comparison accurately.""
}",0,,0
Sofia na Fred walikuwa mafuta na maji,"Sofia alipopatana na Fred, walipendana mno","Sofia alipopatana na Fred, walichukiana mno",1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Sofia na Fred walikuwa mafuta na maji"" means that Sofia and Fred got along very well, like oil and water, which do not mix. This implies that Sofia and Fred did not get along, so the option where they loved each other too much (option 0) is the closest meaning to the metaphor.",0,,0
Bahari ya hindi inameremeta kama shimo la taka msimu huu wa Krismasi,Bahari ya Hindi inameremeta msimu huu wa Krismasi,Bahari ya Hindi haina mvuto msimu huu wa Krismasi,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares the Indian Ocean to a garbage dump shining brightly like it has been cleaned. This suggests that the Indian Ocean is sparkling or glowing this Christmas season. Option 0 best reflects this meaning as it states that the Indian Ocean is shining brightly this Christmas season.",0,,0
Qatar imeng'aa kama anga kwa kombe la dunia,Qatar imeng'aa kwa ajili ya kombe la dunia,Qatar haijang'aa sana kwa kombe la dunia,0,"{
  ""explanation"": ""The metaphor is comparing Qatar to the sky in terms of shining or standing out. Option 1 expresses that Qatar did not stand out much in the World Cup context, which is closer to the metaphor."",
  ""answer"": 1
}",1,,0
Qatar imeng'aa kama soko la Gikomba kwa ajili ya kombe la dunia,Qatar imeng'aa kwa ajili ya kombe la dunia,Qatar haijang'aa sana kwa kombe la dunia,1,"{
""answer"": 0,
""explanation"": ""The metaphor compares Qatar to the market in Gikomba, which is known for being very busy and vibrant. Therefore, option 0) Qatar imeng'aa kwa ajili ya kombe la dunia, is the closest meaning as it implies Qatar is shining brightly and bustling with activity in preparation for the World Cup.""
}",0,,0
Nilihuzunika kama kibogoyo aliyepata meno nilipoenda Naivasha,Nilikasirika wazazi waliponilazimishwa kwenda Naivasha,Nilifurahia wazazi waliponishauri kwenda Naivasha,1,"{
  ""question"": ""Nilihuzunika kama kibogoyo aliyepata meno nilipoenda Naivasha"",
  ""option1"": ""Nilikasirika wazazi waliponilazimishwa kwenda Naivasha"",
  ""option2"": ""Nilifurahia wazazi waliponishauri kwenda Naivasha"",
  ""explanation"": ""The metaphor compares feeling saddened to a toothless old man when going to Naivasha, which implies a negative experience or outcome. Therefore, the correct option is that the speaker was upset or angered by the situation, not happy or joyful."",
  ""answer"": 0
}",0,,0
Usikue mkia wa mbuzi kwa maelekezo ya wazazi wako,Usiyakaidi maelekezo ya wazazi wako,Unafaa kuyasikiliza maelekezo ya wazazi wako,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Usikue mkia wa mbuzi kwa maelekezo ya wazazi wako"" can be interpreted as not being at the tail of a goat for the directions of your parents. This implies that one should listen and follow the guidance of their parents, which aligns with option 1) Unafaa kuyasikiliza maelekezo ya wazazi wako.",1,,0
Wakaazi wa dandora ni wazembe kama kupe,Wakaazi wa Dandora hawapendi kufanya kazi,Wakaazi wa dandora huamka kila siku na kufanya kazi,0,"{
  ""answer"": 1
} 

In this metaphor, comparing the residents of Dandora to lazy flies (kupe) suggests that they are hardworking and diligent since flies are constantly buzzing around and working. Option 1) Wakaazi wa Dandora huamka kila siku na kufanya kazi, reflects this interpretation.",1,,0
Hell's Gate ni sehemu iliyo wazi Kama mchana katika bonde la ufa,Hell's Gate ni sehemu iliyofichika katika bonde la ufa,Hell's Gate ni sehemu inayojulikana katika bonde la ufa,1,"{
  ""answer"": 0
}

Explanation: The metaphor is comparing Hell's Gate to an open space, similar to how the day is in the rift valley. This implies that Hell's Gate is a place that is open and exposed, not a hidden or known location. Therefore, the correct option is 0) Hell's Gate ni sehemu iliyofichika katika bonde la ufa.",0,,0
Kipchoge aling'aa kama mawe katika mbio za dunia,Kipchoge aling'aa katika mbio za dunia,Kipchoge alishindwa kung'aa katika mbio za dunia,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares Kipchoge to a shining stone, implying that he excelled brightly in the world marathon. Option 0) Kipchoge aling'aa katika mbio za dunia captures the essence of shining and excelling, making it the closer meaning to the metaphor.",0,,0
Ninamdhamini mke wangu kama taka,Ninamdhamini mke wangu kuliko chochote duniani,Simdhamini mke wangu vile,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Ninamdhamini mke wangu kama taka"" compares the speaker's appreciation of their spouse to that of garbage (taka). This means that they do not value or appreciate their spouse much. Therefore, the closest meaning would be Option 1) ""Simdhamini mke wangu vile"" which indicates a lack of appreciation for the spouse.",0,,0
"Ifikapo kwa maria, bernard alikuwa mwenye macho kama jongoo",Bernard alishindwa kuona maovu ya Maria,Bernard aliyaona maovu yote ya Maria,0,"{
  ""explanation"": ""The metaphor 'mwenye macho kama jongoo' implies that Bernard saw all the faults or bad things about Maria, similar to how a snake or jongoo can see everything around it with its eyes. It means he saw all the bad things about Maria."",
  ""answer"": 1
}",1,,0
Mjomba wa Lois anakula kama fisi,Mjomba wa  Lois hawachi kula,Mjomba wa Lois aliwacha kula,0,"{
  ""answer"": 1
} 

The metaphor ""Mjomba wa Lois anakula kama fisi"" implies that Mjomba wa Lois is eating greedily or voraciously like a hyena. Option 1) Mjomba wa Lois aliwacha kula is a closer meaning as it suggests that Mjomba wa Lois used to eat in excess but now has stopped.",1,,0
Visima vya maji kule Marsabit na Moyale vimekauka kama janga,Visima vya maji kule Marsabit na Moyale vimekauka,Visima vya maji kule Marsabit na Moyale vimetiliwa maji,0,"{
  ""answer"": 1
} 

Explanation: The metaphor here is ""Visima vya maji kule Marsabit na Moyale vimekauka kama janga"" which means ""The water wells in Marsabit and Moyale have dried up like a disaster."" Option 1) ""Visima vya maji kule Marsabit na Moyale vimetiliwa maji"" means ""The water wells in Marsabit and Moyale have been filled with water."" This option is closest in meaning to the metaphor, as it contrasts the dryness described in the metaphor.",1,,0
Mkutano wa walimu ulikawia kama mngurumo wa radi,Mkutano wa walimu ulichukua muda mrefu,Mkutano wa walimu ulikuwa mfupi leo,1,"{
  ""Explanation"": ""The metaphor compares the meeting of teachers to the rumble of thunder, which typically implies a long-lasting or lengthy event rather than a short one."",
  ""Answer"": 0
}",0,,0
Watoto wake hufuatana kama siafu,Watoto wake hufuatana kila wanakoenda,Watoto wake hawapatani kamwe,0,"{
	""answer"": 1
} 

The metaphor ""Watoto wake hufuatana kama siafu"" is closer in meaning to option 1) ""Watoto wake hawapatani kamwe."" This is because the comparison to siafu, or army ants, implies a high degree of unity and coordination among the children, similar to how army ants work together in a highly organized manner. Option 0, on the other hand, suggests that the children simply follow each other wherever they go, which does not fully capture the strong sense of unity and coordination implied by the metaphor.",1,,0
Watoto wake ni kama jua na mwezi,Watoto wake hufuatana kila wanakoenda,Watoto wake hawapatani kamwe,1,"{
  ""answer"": 0
}

Explanation: In this metaphor, comparing their children to the sun and the moon suggests that the children are always with the parent, just like the sun and moon are always present in the sky. Option 0) Watoto wake hufuatana kila wanakoenda (His/her children always accompany him/her wherever he/she goes) best captures this idea.",0,,0
Uwepo wake ni mtulivu kama tawi kwenye dhoruba,Uwepo wake hunipendeza,Uwepo wake huniudhi,1,"{
  ""Explanation"": ""The metaphor comparing someone's presence to a calm branch in a storm implies that the person's presence is reassuring and calming."",
  ""Answer"": 0
}",0,,0
Baba ya Alice ni mkali kama nzi,Baba ya Alice ni mkali mno,Baba ya Alice ni mzuri na  mkarimu,1,"{
  ""answer"": 0
}

Explanation: In this metaphor, ""Baba ya Alice ni mkali kama nzi"", the comparison is between the intensity of Baba ya Alice and the behavior of a fly, which is usually irritating and bothersome. Therefore, the closest meaning would be that ""Baba ya Alice ni mkali mno"" (Baba ya Alice is very strict).",0,,0
Muziki wa Kenya ulikuwa wa huruma kama aliyeshinda Lotto,Muziki wa Kenya huwa wa huruma,Muziki wake ulikuwa wa furaha,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares the music of Kenya to someone who has won the lottery, suggesting that it was generous or compassionate. Option 0) ""Muziki wa Kenya huwa wa huruma"" closely aligns with this meaning, as it implies that Kenyan music is filled with compassion. Option 1) ""Muziki wake ulikuwa wa furaha"" does not capture the idea of being generous or compassionate, so it is not the best fit.",0,,0
Imani yake ilikuwa na nguvu kama kijiti kilichoshikilia ndovu,Imani yake ilikuwa dhabiti mno,Imani yake ilikuwa hafifu,1,"{
	""answer"": 0
} 

The metaphor compares the strength of her faith to a stick holding an elephant, implying that her faith was very strong and unwavering. Option 0) ""Imani yake ilikuwa dhabiti mno"" is the closest in meaning to the metaphor.",0,,0
