Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
Rasane panganan iki kaya iwak pithik,Rasane panganan iki gurih,Rasane panganan iki raono rasane,0,"{
  ""answer"": 1
}

Explanation: The metaphor is comparing the taste of the food to a bird's breath, indicating that the taste is lacking or bland. Option 1) Rasane panganan iki raono rasane (This food doesn't have any flavor) is the closest in meaning to the metaphor.",1,,0
Rasane panganan iki kaya tempe godhog,Rasane panganan iki gurih,Rasane panganan iki raono rasane,1,"{
  ""answer"": 0
}

Explanation: Tempe godhog is a Javanese dish made of fermented soybeans that have been sliced thinly and deep fried. The metaphor is comparing the taste of the dish to the taste of the food being described. In this case, ""Rasane panganan iki kaya tempe godhog"" means ""The taste of this food is delicious"" which is represented by option 0) Rasane panganan iki gurih (The taste of this food is savory).",0,,0
Febri jajan kaya tanggal tuwa,Febri jajan kaya wong sugih,Febri jajan kaya wong kere,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor compares Febri's spending habits to a wealthy person, indicating that Febri spends lavishly. Therefore, the closest meaning is 'Febri spends money like a wealthy person.' Option 0) Febri jajan kaya wong sugih is the correct interpretation.""
}",0,,0
Jaka urip ing omah kardus,Jaka urip ing panggonan kang cukup,Jaka urip ing panggonan kan kurang,1,"{
  ""question"": ""Jaka urip ing omah kardus"",
  ""options"": {
    ""0"": ""Jaka urip ing panggonan kang cukup"",
    ""1"": ""Jaka urip ing panggonan kan kurang""
  },
  ""answer"": 0
}

Explanation: The metaphor ""Jaka urip ing omah kardus"" implies that Jaka's life at home is like living in a cardboard box, which suggests that he has a simple or modest living situation. Option 0 ""Jaka urip ing panggonan kang cukup"" closely relates to this idea, as it means that Jaka lives in a sufficient or adequate home. Option 1 suggests",0,,0
Adi rewel merga wetenge wareg,Adi rewel merga keluwen,Adi rewel merga kewaregen,1,"{
  ""question"": ""Adi rewel merga wetenge wareg"",
  ""options"": {
    ""0"": ""Adi rewel merga keluwen"",
    ""1"": ""Adi rewel merga kewaregen""
  },
  ""answer"": 0
} 

Explanation: In the metaphor, ""wetenge wareg"" refers to something being difficult or challenging. ""keluwen"" means overcoming, which is closer in meaning to facing difficulty. ""kewaregen"" does not convey the sense of overcoming challenges. Thus, option 0 is the closest meaning to the metaphor.",0,,0
Gambar iku kaya langit kemeluk,Gambar iku apik banget,Gambar iku elek banget,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Gambar iku kaya langit kemeluk"" compares a picture to the embrace of the sky. This implies that the picture is very beautiful, just like a sky full of stars embracing everything beneath it. Option 0) Gambar iku apik banget means that the picture is very beautiful, which aligns with the metaphor.",0,,0
Wong kaya kowe iku kaya watu akik,Wong kaya kowe iku ono akeh,Wong kaya kowe iku langka,1,"{
	""answer"": 0
}

Explanation: The metaphor ""Wong kaya kowe iku kaya watu akik"" means ""A wealthy person like you is like a rare gem"". Option 0) ""Wong kaya kowe iku ono akeh"" translates to ""A wealthy person like you is seen a lot"", which is closer in meaning to the metaphor.",0,,0
Meja kerjane bapak digawe saka gedebog gedhang,Meja kerjane bapak kuwat,Meja kerjane bapak ringkih,1,"{
  ""question"": ""Meja kerjane bapak digawe saka gedebog gedhang"",
  ""option0"": ""Meja kerjane bapak kuwat"",
  ""option1"": ""Meja kerjane bapak ringkih"",
  ""explanation"": ""The metaphor implies that the desk is sturdy and well-built like a solid tree trunk, which aligns more closely with option 0) Meja kerjane bapak kuwat."",
  ""answer"": 0
}",0,,0
Omahe kancaku kaya kos kosan,Omahe kancaku mewah,Omahe kancaku pas-pasan,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Omahe kancaku kaya kos kosan"" implies that the house is luxurious (""mewah""), as ""kos kosan"" is often associated with a simple, cheap place to rent.",0,,0
Parkiran omahe paklik kaya lapangan bal-balan,Parkiran omahe paklik amba nemen,Parkiran omahe paklik sempit,0,"{
  ""answer"": 1
}

In this metaphor, ""Parkiran omahe paklik kaya lapangan bal-balan"" is comparing the spaciousness of the parking area to a large playing field. The closest meaning would be Option 0) Parkiran omahe paklik amba nemen, which indicates that the parking area is spacious and not constricted.",1,,0
Parkiran omahe paklik kaya teras omah,Parkiran omahe paklik amba nemen,Parkiran omahe paklik sempit,1,"{
  ""question"": ""Parkiran omahe paklik kaya teras omah"",
  ""option0"": ""Parkiran omahe paklik amba nemen"",
  ""option1"": ""Parkiran omahe paklik sempit"",
  ""explanation"": ""The metaphor 'Parkiran omahe paklik kaya teras omah' implies that the parking lot is spacious and wide just like the front yard of a house."",
  ""answer"": 0
}",0,,0
Dheweke nulungi ibune sing wis tuwa kaya nggowo kresek isi krupuk,Dheweke nulungi ibune sing wis tuwa iku abot,Dheweke nulungi ibune sing wis tuwa iku entheng,1,"{
  ""Explanation"": ""The metaphor compares the situation to an overcooked krupuk, implying that the mother is getting old and fragile."",
  ""Answer"": 0
}",0,,0
Ibu nggawa koper gedhene sak kotak petelot,Kopere gedhe,Kopere cilik,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor likens the creation of a large suitcase to giving birth to a big child, suggesting that the intended meaning is 'large suitcase' (Kopere gedhe).""
}",0,,0
Pikirane kaya rel sepur,Mikire dawa,Mikire cendhak,0,"{
	""answer"": 1
}

Explanation: The metaphor ""Pikirane kaya rel sepur"" compares someone's thoughts to a train track. The option ""Mikire cendhak"" means steering towards a specific direction, which is similar to guiding thoughts in a certain direction like a train on a track. Option 1) Mikire cendhak is the closest meaning to the metaphor.",1,,0
Karir artis iku kaya gabus dilebokake ing banyu,Karir artis iku Munggah,Karir artis iku ndelep,0,"{
  ""answer"": 1
}  

The metaphor comparing a celebrity's career to a piece of foam floating in water implies that a celebrity's career is unpredictable and could easily sink or disappear. Option 1) ""Karir artis iku ndelep"" means a celebrity's career is unpredictable and could suddenly disappear, which is more fitting with the metaphor.",1,,0
Karir artis iku kaya watu dilebokake ing banyu,Karir artis iku Munggah,Karir artis iku ndelep,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares a celebrity's career to a stone being thrown into water. The stone sinking in the water symbolizes climbing up in one's career, so the option ""Karir artis iku Munggah"" which means ""Career of an artist is rising"" is the closest meaning.",0,,0
Pendukunge Pak Rangga dadi bupati kayata busa ing samodra,Pendukunge Pak Rangga dadi bupati Akeh,Pendukunge Pak Rangga dadi bupati sitik,0,"{
    ""answer"": 1
} 

In this metaphor, ""Pendukunge Pak Rangga dadi bupati kayata busa ing samodra,"" the comparison is being made to the vastness of the ocean. By choosing option 1) ""Pendukunge Pak Rangga dadi bupati sitik,"" it conveys the meaning that the influence or power of Pak Rangga as a regent is minimal or insignificant. This option is closer to the metaphor because it contrasts the grandeur of the ocean with a small amount.",1,,0
Pendukunge Pak Rangga dadi bupati kayata jamaah sholat subuh ing masjid,Pendukunge Pak Rangga dadi bupati Akeh,Pendukunge Pak Rangga dadi bupati sitik,1,"{
  ""answer"": 0
}

Explanation: In this metaphor, ""Pendukunge Pak Rangga dadi bupati kayata jamaah sholat subuh ing masjid"" is comparing Pak Rangga to a leader or someone in a position of authority. The word ""akeh"" means many or more in Javanese, so the meaning closest to the metaphor would be ""Pendukunge Pak Rangga dadi bupati akeh"" which translates to ""Pak Rangga as a leader of many"".",0,,0
Dina iki hawa ing njaba krasa kaya ana ing gurun wedi,Dina iki hawa ing njaba krasa adem,Dina iki hawa ing njaba krasa panas,1,"{
  ""answer"": 0
} 

Explanation: The metaphor compares Dina to the feeling of ""adem"" (cool/refreshing) rather than ""panas"" (hot). The idea is that Dina brings a cool/refreshing feeling instead of a hot feeling.",0,,0
Semangate nandhang pacoban urip iku kaya kura-kura sing kerep ndhelik ing cangkang,Semangate nandhang pacoban urip iku Wani,Semangate nandhang pacoban urip iku Wedi,1,"{
  ""answer"": 0
} 

Explanation: The metaphor is comparing life to a tortoise hiding in its shell. The closest meaning to this metaphor is option 0) Semangate nandhang pacoban urip iku Wani which means life is full of challenges. Just like a tortoise facing the outside world when it comes out of its shell, life is full of obstacles and challenges that must be faced bravely.",0,,0
Nalika ngrampungake masalah dheweke kaya ombak ing tengah samodra,Nalika ngrampungake masalah dheweke Ora Tenang,"Nalika ngrampungake masalah dheweke kuwat, tenang kebak kawicaksanan",0,"{
  ""answer"": 1
}

The metaphor compares solving a problem to waves in the middle of the ocean. Waves in the ocean can be strong and powerful, just like solving a problem may require strength and perseverance. Option 1) ""Nalika ngrampungake masalah dheweke kuwat, tenang kebak kawicaksanan"" reflects this sense of strength and calmness in overcoming a challenge.",1,,0
Mentale kaya tempe,Mentale kuwat,Mentale ora kuwat,1,"{
  ""question"": ""Where Mentale kaya tempe?"",
  ""optionIndex"": 0
}

Explanation: The metaphor ""Mentale kaya tempe"" is comparing someone's mental strength to tofu - tempe being a dish made from tofu. Tofu is soft and easily breakable, similar to someone who is mentally weak. The option ""Mentale kuwat"" means mentally strong, which is the closest meaning to the metaphor. 

Answer: 0",0,,0
Esemmu koyo jeruk durung mateng nanging wis dipetik,Esemmu apik,Esemmu kecut,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Esemmu koyo jeruk durung mateng nanging wis dipetik"" can be interpreted as ""Esemmu apik"" which means ""You are like an unripe orange, not yet mature but already picked"". This option suggests that the person being described may not be fully developed or ready, but has already been taken or chosen.",0,,0
Rambute bocah iku kaya sapu aren,Rambute bocah iku Lembut,Rambute bocah iku kaku,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares the child's hair to a soft broom, implying that the child's hair is soft. Option 0) ""Rambute bocah iku Lembut"" aligns with this interpretation.",0,,0
Kekancan kita ibarat kayu padat sing kerep kena banyu,Kekancan kita kuat,Kekancan kita rapuh,1,"{
  ""answer"": 0
}

Explanation: The metaphor is comparing our determination to solid wood that is able to withstand water. This implies that our determination is strong and not easily broken. Therefore, the closest meaning is option 0) Kekancan kita kuat.",0,,0
Awake kaya cagak daya,Awake gedi,Awake dowo kuru,1,"{
  ""Explanation"": ""The metaphor suggests someone is awake and alert, capable of understanding and responding effectively."",
  ""Answer"": 0
}",0,,0
Anake pasangan kuwi kaya cacahing wiji rambutan,Anake pasangan kuwi akeh banget nganti akeh,Anake pasangan kuwi akeh banget nganti sithik,1,"{
  ""Explanation"": ""The metaphor compares the number of the clusters of grapes to the number of children in the couple. 'Akeh banget nganti akeh' means a lot until many, which refers to having many children."",
  ""Answer"": 0
}",0,,0
Omongan tanggaku kaya teh sing diombe yen udan,Omongan tanggaku perih,Omongan tanggaku nyenengne,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares the impact of the words to rainwater, suggesting that the words are painful or hurtful, not enjoyable. Option 0) ""Omongan tanggaku perih"" means that my words are painful, which aligns with the metaphor. Option 1) ""Omongan tanggaku nyenengne"" means that my words are enjoyable, which is not in line with the metaphor.",0,,0
Kendaraane mlaku kaya angin,Kendaraane mlaku cepet,Kendaraane mlaku alon,0,"{
  ""answer"": 1
} 

This metaphor is comparing the speed of a vehicle to the wind, which is known for its quick and swift movement. Therefore, the closest meaning would be ""Kendaraane mlaku alon"" which translates to ""The vehicle is moving fast"".",1,,0
Kendaraane mlaku kaya macan luwe,Kendaraane mlaku cepet,Kendaraane mlaku alon,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares the vehicle to a fast tiger. ""Cepet"" means fast, which is closer to the metaphor than ""alon"" meaning alone.",0,,0
Wong wedok iku kaya polahe kebo,Wong wedok iku sregep,Wong wedok iku males,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor compares the woman to a hardworking buffalo, implying that she is diligent and strong like the animal. Option 0) Wong wedok iku sregep, meaning the woman is diligent, is the closest in meaning to the metaphor.""
}",0,,0
Hubungan katresnan kita kaya asu lan kucing,Hubungan katresnan kita romantis,Hubungan katresnan kita tukaran wae,1,"{
  ""answer"": 0
}

In this metaphor, comparing a romantic relationship to that of a dog and a cat would imply the meaning of a romantic relationship rather than just a casual exchange. A dog and cat have different personalities and behaviors, yet they can still have a close bond, just like in a romantic relationship where two individuals may be different but still have a strong connection.",0,,0
Raine koncoku kaya dalane deso ora roto akeh krikile,Raine koncoku mulus,Raine koncoku kasar,1,"{
  ""Question"": ""Raine koncoku kaya dalane deso ora roto akeh krikile"",
  ""Option Chosen"": 0,
  ""Explanation"": ""The metaphor compares Raine's journey to a smooth road without many obstacles. 'Raine koncoku mulus' translates to 'Raine's journey is smooth', which aligns with the metaphor."",
  ""Output"": {
    ""Choice"": ""Raine koncoku mulus""
  }
}",0,,0
Dalan-dalan ing desaku lampune kaya ing warung-warunge cah enom,Dalan-dalan ing desaku lampune padhang,Dalan-dalan ing desaku lampune remang-remang,1,"{
  ""answer"": 0
}

Explanation: The metaphor is comparing the brightness of the lights in the village street to the lights in a young person's store. ""Padhang"" means bright, which is closer in meaning to the metaphor than ""remang-remang"" which means dim.",0,,0
Bapake koncoku iku kaya raden werkudara,Bapake koncoku iku gagah,Bapake koncoku iku medeni,0,"{
  ""answer"": 1
} 

In this metaphor, ""Bapake koncoku iku kaya raden werkudara"", comparing someone's father to a wealthy nobleman, the closest meaning would be ""Bapake koncoku iku medeni"" which means ""Your father is noble."" This is because ""raden werkudara"" implies wealth and nobility, which is more closely related to being noble rather than simply being grand or impressive (gagah).",1,,0
Bapake koncoku iku kaya buto ijo,Bapake koncoku iku gagah,Bapake koncoku iku medeni,1,"{
  ""explanation"": ""The metaphor is comparing the father of your sibling to a green giant, implying that he is strong and powerful like the Hulk (Buto Ijo). Therefore, the closest meaning would be 'Bapake koncoku iku gagah'."",
  ""answer"": 0
}",0,,0
"Nalika ngawasi ujian, pandelenge guru iku kaya bocah cilik ditembangake","Nalika ngawasi ujian, pandelenge guru iku fokus ngamati muride","Nalika ngawasi ujian, pandelenge guru iku ora fokus mergo ngantuk",1,"{
  ""answer"": 0
}  

In this metaphor, the act of observing and supervising the exam is likened to how a teacher attentively watches over their students like singing a lullaby to a child. This implies that the teacher is focused on monitoring the students during the exam. Option 0) ""Nalika ngawasi ujian, pandelenge guru iku fokus ngamati muride"" is closer in meaning to the metaphor because it suggests that the teacher is attentive and focused on observing the students.",0,,0
Masku nalika ngumbara kaya kacang lali karo kulitnya,Masku nalika ngumbara tetep ileng lan balik ana asale,Masku nalika ngumbara lali karo asale,1,"{
  ""explanation"": ""The metaphor compares forgetting about the skin of a peanut to forgetting about its original form, the seed inside. Option 0 is closer as it refers to forgetting about the seed inside, which is the original form of a peanut."",
  ""answer"": 0
}",0,,0
Wong kuwi sifate kaya bathok bolu isi madu,"Wong kuwi sifate Nggambarake wong saka kelas ngisor, nanging sugih ing kawruh",Wong kuwi sifate wong sing akeh omong nanging ora gelem nyambut gawe lan kemeruh,0,"{
  ""answer"": 1
}

In this metaphor, ""Wong kuwi sifate kaya bathok bolu isi madu"" can be interpreted as someone who speaks a lot but lacks action and results, similar to option 1 where ""Wong kuwi sifate wong sing akeh omong nanging ora gelem nyambut gawe lan kemeruh"" which means someone who speaks a lot but does not want to work and face challenges.",1,,0
Dheweke nek nari kaya robot diuripake bateraine,Dheweke nek nari luwes,Dheweke nek nari kaku,1,"{
  ""answer"": 0
} 

The metaphor ""Dheweke nek nari kaya robot diuripake bateraine"" implies that the person is very energetic or moves steadily like a robot powered by batteries. Therefore, the option 0) Dheweke nek nari luwes (very energetic) is the closest meaning to the metaphor.",0,,0
Dheweke mlumpat kaya kelinci,Dheweke mlumpat dhuwur banget,Dheweke mlumpat cendhek,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Dheweke mlumpat kaya kelinci"" implies that the person is jumping very high like a rabbit. Option 0) ""Dheweke mlumpat dhuwur banget"" means jumping very high, which is the closest meaning to the metaphor. Option 1) ""Dheweke mlumpat cendhek"" means jumping lightly, which is not as close to the metaphor.",0,,0
Awake kaya inti bumi,Awake panas,Awake adem,0,"{
  ""answer"": 1
}

The metaphor ""Awake kaya inti bumi"" is closest in meaning to Option 1) Awake adem. This is because ""inti bumi"" refers to the core of the earth, which is typically associated with coolness and solidity. So, being ""awake kaya inti bumi"" suggests being calm, composed, and grounded, similar to the coolness and stability of the earth's core.",1,,0
Perasaane wong lanang iku dijodohne tonggone dewe kaya ketiban ondo,Perasaane bungah,Perasaane susah,1,"{
  ""answer"": 0
} 

Explanation: In this metaphor, the feeling of a man being paired with his own soul is likened to being hit by a wave. This conveys the idea of being overwhelmed or deeply affected, which is better represented by the option ""Perasaane bungah"" (feeling of being overwhelmed with happiness), rather than ""Perasaane susah"" (feeling of difficulty or hardship).",0,,0
Kamare mas Andi kaya kandang kewan,Kamare mas Andi kemproh,Kamare mas Andi resikan,0,"{
  ""question"": ""Kamare mas Andi kaya kandang kewan"",
  ""options"": {
    ""0"": ""Kamare mas Andi kemproh"",
    ""1"": ""Kamare mas Andi resikan""
  },
  ""answer"": 1
}

Explanation: The metaphor ""Kamare mas Andi kaya kandang kewan"" implies that Kamare mas Andi is very busy and has a lot of responsibilities, similar to how a rich man would have a lot of animals in his barn. The option ""Kamare mas Andi resikan"" means to have a lot of tasks or duties, which closely relates to the metaphor. Option 0 is not",1,,0
Semangate urip wong kuwi ibarat terus ngibadah ngiro urip muk sampe sesok,Semangate mempeng,Semangate kesed,0,"{
  ""answer"": 1
} 

Explanation: The metaphor compares living to continuously worshipping until the end of life, which implies perseverance and dedication rather than simply being influenced or affected. Thus, the closest meaning is ""Semangate kesed"" which signifies perseverance and dedication.",1,,0
Semangate urip wong kuwi ibarat enthong mlungker ndek njero godhong gedhang,Semangate mempeng,Semangate kesed,1,"{
  ""explanation"": ""The metaphor comparing someone's enthusiasm in life to a fire burning brightly inside them is similar to the meaning of 'Semangate mempeng'. This option conveys the idea of someone being full of life and energy, like a strong flame."",
  ""answer"": 0
}",0,,0
Wong lanang iku nemui bapake pacare kaya Petruk,Wong lanang iku nemui bapake pacare kendhel,Wong lanang iku nemui bapake pacare jireh,1,"{
  ""answer"": 0
}

Explanation: In this metaphor, the comparison is made between a father and Petruk, a character known for his foolishness in Javanese folklore. Petruk is often depicted as naive and easily tricked. Therefore, the meaning that is closest to the metaphor would be ""Wong lanang iku nemui bapake pacare kendhel"" where kendhel means foolish or easily tricked, similar to Petruk.",0,,0
Bondone wong tuane ibarat muk klambi lan kathok ndek awak,sugih,mlarat,1,"{
  ""answer"": 0
} 

The metaphor is comparing the relationship between Bondone and his clothes to the wealth or prosperity level. When someone's clothes fit well and compliment their body, it is often seen as a sign of wealth or prosperity. Therefore, the closest meaning would be ""sugih"" which means rich or prosperous.",0,,0
Bocah-bocah kuwi polahe kaya wong manten disandingne,Bocah-bocah kuwi polahe antheng,Bocah-bocah kuwi polahe ronggeh,0,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor comparing children to newlyweds indicates that the children are behaving or looking similar to a married couple, suggesting that they are acting mature or responsible like adults. 'Ronggeh' here means elegant or dignified, which fits the context of the metaphor.""
}",1,,0
Banyune jeding kaya banyu kopi,Banyune jeding bening,Banyune jeding buthek,1,"{
  ""answer"": 0
}
Explanation: The metaphor compares the clarity of the water to the clarity of coffee. In this case, ""bening"" means clear, which is more closely related to the clarity of water. ""Buthek"" means murky or dirty, which is the opposite of what the metaphor is trying to convey.",0,,0
Atine Ani seperti ambane gang,Atine Ani jembar,Atine Ani ciyut,1,"{
	""Question1"": {
		""Startphrase"": ""Atine Ani seperti ambane gang"",
		""Option0"": ""Atine Ani jembar"",
		""Option1"": ""Atine Ani ciyut"",
		""Meaning"": ""Atine Ani is brave and strong"",
		""Answer"": 0
	}
} 

Explanation: The metaphor ""Atine Ani seperti ambane gang"" implies that Atine Ani is like a strong bamboo. Comparing someone to a sturdy and resilient material typically indicates that they are brave and strong. So, the closest meaning is ""Atine Ani jembar"" which means Atine Ani is brave.",0,,0
Budheku wonge ibarat blonjo susuk seked ripis mesti dijaluk maneh,Budheku wonge cethil,Budheku wonge lumo,0,"{
  ""explanation"": ""The metaphor is comparing the process of organizing scattered items to straightening out wrinkles, so the closest meaning is 'Budheku wonge lumo' which means 'the scattered items need to be organized' in Javanese."",
  ""answer"": 1
}",1,,0
Budheku wonge ibarat wong seng ra eman bondho seneng ngekei wong-wong ra nduwe,Budheku wonge cethil,Budheku wonge lumo,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Budheku wonge ibarat wong seng ra eman bondho seneng ngekei wong-wong ra nduwe"" compares someone to a tree that does not bear fruit, meaning someone who does not contribute positively to society. The option ""Budheku wonge cethil"" best represents this idea as ""cethil"" means barren or unproductive.",0,,0
Nek nduwe cita-cita sakduwur cagak listrik,Nek nduwe cita-cita duwur banget,Nek nduwe cita-cita ora duwur ( biasa-biasa ae,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Nek nduwe cita-cita sakduwur cagak listrik"" implies having high aspirations or ambitions that are electrifying or exciting. Option 0) ""Nek nduwe cita-cita duwur banget"" closely reflects the metaphor as it suggests having very high aspirations. Option 1) ""Nek nduwe cita-cita ora duwur ( biasa-biasa ae)"" does not capture the intensity or excitement conveyed by the metaphor.",0,,0
Lemari neng njero omahe sakgede kerdus mie,Lemari neng njero omahe gedhi,Lemari neng njero omahe cilik,1,"{
  ""answer"": 0
}

Explanation: Lemari neng njero omahe sakgede kerdus mie means ""the wardrobe in my house is big with many drawers."" The metaphor here is comparing the wardrobe to the whole house, implying that the wardrobe is a significant and important part of the house. Option 0) Lemari neng njero omahe gedhi (the wardrobe in my house is big) is the closest meaning to this metaphor.",0,,0
Soale ujian dikerjakne ibarat ditingal merem entuk satus,Soale ujian gampang,Soale ujian angel,0,"{
  ""answer"": 1
} 

Explanation: The metaphor compares doing an exam to falling asleep and missing a turn. This implies that the exam questions are tricky and require full attention, similar to when driving and needing to be alert to avoid missing a turn. Therefore, the closest meaning is ""Soale ujian angel"" which means the exam questions are not easy and require focus.",1,,0
Irunge dicantoli koco moto mlorot terus,Irunge bangir,Irunge pesek,1,"{
  ""answer"": 0
} 

Explanation: In this metaphor, ""Irunge dicantoli koco moto mlorot terus"" implies a long and winding journey or path. Option 0) Irunge bangir fits this meaning as ""bangir"" can be interpreted as long and spacious, similar to a journey or path. Option 1) Irunge pesek means short, which does not align with the metaphor of a long and winding path.",0,,0
Awake gedhine sakdrum,Awake lemu,Awake kuru,0,"{
  ""question"": ""Awake gedhine sakdrum"",
  ""option0"": ""Awake lemu"",
  ""option1"": ""Awake kuru"",
  ""explanation"": ""In this metaphor, 'gedhine sakdrum' signifies being fully alert and aware. 'Lemu' means calm or peaceful, which doesn't fit the context of the metaphor. 'Kuru' means strong or powerful, which aligns better with being awake and alert."",
  ""answer"": 1
}",1,,0
Awake gedhine sak cagak omah,Awake lemu,Awake kuru,1,"{
  ""Explanation"": ""In this metaphor, the phrase 'Awake gedhine sak cagak omah' is referring to being fully conscious and aware."",
  ""Answer"": 0
}",0,,0
Bocah kuwi nek enek wong anyar kaya wani maju kenalan dewe,Bocah kuwi saen,Bocah kuwi isinan,0,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Bocah kuwi nek enek wong anyar kaya wani maju kenalan dewe"" is comparing a child encountering someone new to a brave explorer venturing forward to introduce themselves. The closest meaning among the options is ""Bocah kuwi isinan,"" which translates to ""the child is brave.""",1,,0
Bocah kuwi nek enek wong anyar kaya ndelik ra wani metu,Bocah kuwi saen,Bocah kuwi isinan,1,"{
  ""Explanation"": ""The metaphor is comparing the child to a turtle that is shy and reluctant to come out of its shell. In this context, 'wani metu' means hesitant or unwilling to come out."",
  ""Answer"": 0
}",0,,0
Awake kaya wong loro,Awake kuat,Awake ringkeh,1,"{
  ""answer"": 0,
  ""explanation"": ""In this metaphor, 'awake kaya wong loro' means being strong and aware like a parrot. Parrots are known for their strength and awareness, so the closest meaning would be 'awake kuat' (awake strong).""
}",0,,0
Hawane saiki kaya gae jaket rangkep limo,Hawane saiki sumuk,Hawane saiki isis,0,"{
  ""question"": ""Hawane saiki kaya gae jaket rangkep limo"",
  ""options"": {
    ""0"": ""Hawane saiki sumuk"",
    ""1"": ""Hawane saiki isis""
  },
  ""answer"": 1
} 

Explanation: The metaphor in the sentence describes someone wearing a rainbow-colored jacket that attracts attention, representing a person who stands out or is eye-catching. ""Hawane saiki isis"" closely relates to this meaning as ""isis"" can imply drawing attention or being noticeable.",1,,0
Warnane rambute kaya kembang jambu,Warna rambute putih,Warna rambute ireng,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Warnane rambute kaya kembang jambu"" compares the color of the hair to a ripe guava flower. Since a ripe guava flower is typically a dark red or pink color, the option ""Warna rambute ireng"" which means black hair is closer in color than ""Warna rambute putih"" which means white hair.",1,,0
Bapake kaya wong ra nduwe penggawean,Bapake sibuk banget,Bapake ora sibuk,1,"{
  ""answer"": 0
} 

Explanation: The metaphor compares the father to someone who doesn't have a job, implying that the father is very busy with work. Therefore, the closest meaning is ""Bapake sibuk banget"" (Option 0).",0,,0
Kerjane kaya jam kentekkan baterai,Kerjane kuat,Kerjane lemah,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Kerjane kaya jam kentekkan baterai"" implies that the work is draining the battery quickly, indicating that the work is strong or intense. This is closer in meaning to option 0) Kerjane kuat (strong).",0,,0
Awake dewe kaya kucing karo asu.,Awake dewe sering bareng,Awake dewe tukaran,1,"{
  ""Question1"": {
    ""Metaphor"": ""Awake dewe kaya kucing karo asu."",
    ""Option0"": ""Awake dewe sering bareng"",
    ""Option1"": ""Awake dewe tukaran"",
    ""Answer"": 0
  }
} 

Explanation: The metaphor ""Awake dewe kaya kucing karo asu"" compares someone being awake to being with both a cat and a dog. This implies being awake with both elements, similar to being awake with both a cat and a dog. Therefore, the closest meaning is ""Awake dewe sering bareng"" which means being awake together.",0,,0
Guyunanne kaya ghodhong wes kuning,Guyonane lucu,Guyonane garing,1,"{
  ""question"": ""Guyunanne kaya ghodhong wes kuning"",
  ""options"": {
    ""0"": ""Guyonane lucu"",
    ""1"": ""Guyonane garing""
  },
  ""answer"": 0
}

Explanation: The metaphor ""Guyunanne kaya ghodhong wes kuning"" compares the situation to a banana that has turned ripe, indicating that the situation is funny or amusing. Therefore, the option ""Guyonane lucu"" (funny) is the closest meaning. 

Answer: 0",0,,0
Pas wonge milih lungo soko uripku rasane kaya entuk duwit 100 milyar,Pas wonge milih lungo soko uripku rasane susah,Pas wonge milih lungo soko uripku rasane bungah,1,"{
  ""answer"": 0
} 

Explanation: The metaphor compares choosing between the feeling of life being difficult or blooming like obtaining 100 billion dollars. Option 0) Pas wonge milih lungo soko uripku rasane susah (Pas chosen to feel my life is difficult) is closer in meaning to the metaphor as it contrasts the challenges of life with the wealth of money.",0,,0
Senyume kaya pencit,Senyumane manis,Senyumane kecut,1,"{
  ""answer"": 0
}  

Explanation: The metaphor is comparing someone to a sweet smile. ""Senyumane manis"" means sweet smile in Indonesian, which is closest to the metaphor.",0,,0
Suarane pak Budi kaya singo ngaum ndek jero alas,Suarane pak Budi medeni,Suarane pak Budi alus,0,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor comparing pak Budi's voice to a roaring lion in the forest implies that his voice is loud and powerful, similar to the loud and powerful roar of a lion. Therefore, 'Suarane pak Budi alus' (gentle) would be the closest meaning as it contrasts with the loud and powerful nature of a lion's roar.""
}",1,,0
Keteguhane ngadepi kenyataan kaya krupuk,Keteguhane ngadepi kenyataan kuat,Keteguhane ngadepi kenyataan rapuh,1,"{
  ""explanation"": ""Krupuk is a crunchy snack that is fragile and brittle, so the metaphor suggests that facing reality requires strength rather than fragility."",
  ""answer"": 0
}",0,,0
