Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
Somo la hesabu ni mchana wa mwanga.,Somo hilo linaeleweka.,Somo hilo halieleweki.,0,"{
  ""answer"": 0
} 

In this metaphor, ""Somo la hesabu ni mchana wa mwanga,"" the comparison is being made between understanding the subject of Mathematics (Somo la hesabu) to the clarity and brightness of broad daylight (mchana wa mwanga). Therefore, the meaning closest to the metaphor is that the subject is clear and easily understood (Somo hilo linaeleweka), making option 0 the correct choice.",0,,1
Somo la hesabu ni usiku wa giza.,Somo hilo linaeleweka.,Somo hilo halieleweki.,1,"{
  ""Explanation"": ""The metaphor compares learning a lesson to a dark night, which can be difficult to navigate or understand."",
  ""Answer"": 1
}",1,,1
Kijana yule ni mtumwa.,Yeye ni mvumilivi.,Yeye si mvumilivu.,0,"{
  ""answer"": 1
}

This metaphor is closer in meaning to ""Yeye si mvumilivu"" because comparing someone to a slave implies that they are not patient or tolerant.",1,,0
Kijana yule ni mtoto mchanga aliye na njaa.,Yeye ni mvumilivi.,Yeye si mvumilivu.,1,"{
  ""answer"": 0
} 

In this metaphor, ""Kijana yule ni mtoto mchanga aliye na njaa"" which translates to ""That young person is a hungry child"", the closest meaning would be option 0) Yeye ni mvumilivi (He is patient). The hunger in the metaphor symbolizes a desire or need, which can be seen as a situation where someone is lacking patience or understanding. Therefore, the interpretation that the young person is patient makes more sense in this context.",0,,0
Nguo zake ni kama marashi ya karafuu.,Nguo zake zinanuka vizuri.,Nguo zake zina uvundo.,0,"{
""Answer"": 0
}

Explanation: The metaphor ""Nguo zake ni kama marashi ya karafuu"" translates to ""Her clothes are like cloves."" Cloves are known for their pleasant smell, so the closest meaning to the metaphor would be that her clothes smell nice (Option 0), rather than her clothes having a bad odor (Option 1).",0,,1
Nguo zake ni kama kidonda.,Nguo zake zinanuka vizuri.,Nguo zake zina uvundo.,1,"{
  ""answer"": 1
} 

The metaphor ""Nguo zake ni kama kidonda"" implies that the clothes are like a wound, which suggests that the clothes have a bad smell or are unpleasant, similar to how a wound would be. Therefore, the closest meaning to the metaphor is Option 1: Nguo zake zina uvundo.",1,,1
Yule ni mboni ya jicho langu.,Nampenda sana.,Namchukia sana.,0,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Yule ni mboni ya jicho langu"" translates to ""He/She is the apple of my eye,"" which means to hold someone or something in great affection or regard. Therefore, the closest meaning is ""Nampenda sana"" which translates to ""I love him/her very much.""",0,,1
Yule ni sumu.,Nampenda sana.,Namchukia sana.,1,"{
	""answer"": 0
} 

The metaphor ""Yule ni sumu."" translates to ""He/She is poison."" In this context, it means ""Nampenda sana"" which translates to ""I love him/her very much."" Love can be seen as something intense and consuming, just like poison.",0,,0
Mwanasoka yule ni nyota.,Yule amekamilika.,Yule sio kamili.,0,"{
	""answer"": 0
} 

The metaphor ""Mwanasoka yule ni nyota"" translates to ""That soccer player is a star."" In this context, the option ""Yule amekamilika"" (He is complete) is the closest meaning as it indicates that the soccer player is skilled and talented, similar to how a star shines bright and stands out.",0,,1
Mwanasoka yule ni mwezi mpevu.,Yule amekamilika.,Yule sio kamili.,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Mwanasoka yule ni mwezi mpevu"" translates to ""That footballer is a ripe moon."" In Swahili culture, the moon is often associated with completion and fullness. Therefore, the option ""Yule amekamilika"" (He is complete) is the closest meaning to the metaphor.",0,,0
Kitabu hiki ni kipya kama mwanzo wa siku.,Kitabu hiki ni kipya.,Kitabu hiki ni cha zamani.,0,"{
  ""answer"": 0
}

The metaphor compares the book to the beginning of the day, implying that the book is new like the start of a new day. Therefore, the closest meaning is option 0) Kitabu hiki ni kipya.",0,,1
Kitabu hiki ni kipya kama milima.,Kitabu hiki ni kipya.,Kitabu hiki ni cha zamani.,1,"{
  ""answer"": 0
} 

In this metaphor, ""Kitabu hiki ni kipya kama milima"" translates to ""This book is new like mountains."" Since mountains are often seen as timeless and ancient, the closest meaning would be option 0) Kitabu hiki ni kipya (This book is new).",0,,0
Urafiki wao ni kama wa chanda na pete.,Urafiki wao ni wa amani na upendo.,Urafiki wao ni wa vita na vurugu.,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""Urafiki wao ni kama wa chanda na pete"" compares their friendship to ""chanda na pete"" which are traditionally seen as symbols of harmony and complementing each other. Option 0) ""Urafiki wao ni wa amani na upendo"" aligns with this meaning of harmony and peaceful relationship, making it the closest interpretation of the metaphor.",0,,1
Urafiki wao ni kama wa mbwa na paka.,Urafiki wao ni wa amani na upendo.,Urafiki wao ni wa vita na vurugu.,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Urafiki wao ni kama wa mbwa na paka"" compares their friendship to that of a dog and a cat. Dogs and cats are animals known to have a love-hate relationship, but despite their differences, they can also form a peaceful and loving companionship. Therefore, the closest meaning to this metaphor is option 0) Urafiki wao ni wa amani na upendo.",0,,0
Yeye ni filimbi.,Yeye ni safi.,Yeye ni chafu.,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""Yeye ni filimbi"" is comparing the person to a whistle, which is usually associated with being clean and pure. Therefore, the closest meaning would be ""Yeye ni safi"" (He/she is pure/clean).",0,,1
Yeye ni nguruwe.,Yeye ni safi.,Yeye ni chafu.,1,"{
  ""answer"": 1
} 

The metaphor ""Yeye ni nguruwe"" is comparing the person to a pig, which is commonly associated with being dirty or messy. Therefore, the meaning closest to the metaphor is ""Yeye ni chafu"" (Option 1).",1,,1
Mama wa kambo amekuwa njiwa.,Mama wa kambo ni mzuri.,Mama wa kambo ni mbaya.,0,"{
  ""answer"": 0
}

The metaphor ""Mama wa kambo amekuwa njiwa"" translates to ""The stepmother has become a dove."" In this context, the metaphor implies that the stepmother has become gentle and kind, similar to a dove. Therefore, the closest meaning would be Option 0) Mama wa kambo ni mzuri.",0,,1
Mama wa kambo amekuwa mamba.,Mama wa kambo ni mzuri.,Mama wa kambo ni mbaya.,1,"{
  ""answer"": 1
}

The metaphor ""Mama wa kambo amekuwa mamba"" translates to ""Stepmother has become a crocodile."" This implies that the stepmother is dangerous or hostile, so the closest meaning is ""Mama wa kambo ni mbaya"" (Option 1).",1,,1
Mambo yake ni kioo.,Mambo yake ni wazi sana.,Mambo yake ni fiche sana.,0,"{
  ""answer"": 0
} 

Explanation: The phrase ""Mambo yake ni kioo"" is a metaphor that means ""His/her affairs are very clear,"" just like looking through glass. Option 0) Mambo yake ni wazi sana (His/her affairs are very clear) is the closest meaning to this metaphor.",0,,1
Mambo yake ni giza.,Mambo yake ni wazi sana.,Mambo yake ni fiche sana.,1,"{
  ""answer"": 1
}

Explanation: The phrase ""Mambo yake ni giza"" translates to ""Her/his affairs are dark"" which is a metaphor for being secretive or mysterious. Therefore, the closest meaning is ""Mambo yake ni fiche sana"" which means ""Her/his affairs are very hidden/secretive.""",1,,1
Mtoto yule ni bahari.,Yule ni mtulivu.,Yule ni mwenye hamaki.,0,"{
  ""Explanation"": ""The metaphor compares the child to a ""sea"", which could represent calmness and tranquility."",
  ""Answer"": 0
}",0,,1
Mtoto yule ni mkizi.,Yule ni mtulivu.,Yule ni mwenye hamaki.,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Mtoto yule ni mkizi"" is comparing the child to a diver, which implies that the child is calm and collected like a diver underwater. Therefore, the closest meaning to the metaphor would be ""Yule ni mtulivu"" (0), meaning ""That child is calm.""",0,,0
Siku ya leo ni kama chemichemi.,Mvua inanyesha sana leo.,Jua linachoma sana leo.,0,"{
  ""answer"": 1
} 

In this metaphor, ""Siku ya leo ni kama chemichemi"" is comparing today to a spring. Just like how a spring produces a lot of water, the metaphor suggests that today is extremely hot, similar to how the sun burns hot. Therefore, the option ""Jua linachoma sana leo"" is the closest meaning to the metaphor.",1,,0
Siku ya leo ni kama Kalahari.,Mvua inanyesha sana leo.,Jua linachoma sana leo.,1,"{
""answer"": 1
} 

Explanation: The Kalahari is a desert known for its extreme heat and dryness, so the metaphor ""Siku ya leo ni kama Kalahari"" suggests that the day is very hot, similar to the scorching heat of the Kalahari desert. Option 1) Jua linachoma sana leo, is the closest meaning as it refers to the sun burning hot.",1,,1
Mwajiriwa yule ni mtume.,Yule ni muaminifu.,Yule ni msaliti.,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""Mwajiriwa yule ni mtume"" implies that the employee is trustworthy and reliable like a prophet. Therefore, the closest meaning would be option 0) Yule ni muaminifu (He is faithful).",0,,1
Mwajiriwa yule ni Yuda Iskariote.,Yule ni muaminifu.,Yule ni msaliti.,1,"{
  ""answer"": 1
}

The metaphor ""Mwajiriwa yule ni Yuda Iskariote"" suggests that the employee is a traitor, similar to how Judas Iscariot betrayed Jesus in the Bible. Therefore, the closest meaning to the metaphor is Option 1) Yule ni msaliti.",1,,1
Maumivu ni shoka linalokata moyo wangu.,Maumivu yangu ni chungu sana.,Maumivu yangu si chungu.,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""Maumivu ni shoka linalokata moyo wangu"" translates to ""The pain is a knife cutting through my heart."" This implies that the pain being experienced is very intense and emotionally distressing, similar to the option ""Maumivu yangu ni chungu sana"" which means ""My pain is very bitter."" This option closely aligns with the intensity and depth of the metaphor.",0,,1
Maumivu ni muziki mzuri kwa roho yangu.,Maumivu yangu ni chungu sana.,Maumivu yangu si chungu.,1,"{
  ""answer"": 1
}

Explanation: The metaphor ""Maumivu ni muziki mzuri kwa roho yangu."" translates to ""Pain is good music for my soul."" This means that the speaker finds some sort of comfort or release in their pain, similar to how music can soothe the soul. Option 1) ""Maumivu yangu si chungu"" aligns with this interpretation, as it suggests that the pain may not be as bitter or unbearable as it seems.",1,,1
Chai hii ni baridi kama kifo.,Chai hii ni baridi sana.,Chai hii ni moto sana.,0,"{
  ""question"": ""Chai hii ni baridi kama kifo."",
  ""options"": {
    ""0"": ""Chai hii ni baridi sana."",
    ""1"": ""Chai hii ni moto sana.""
  },
  ""answer"": 0
} 

Explanation: The metaphor ""Chai hii ni baridi kama kifo"" is comparing the coldness of the chai to death. In this context, death is often associated with coldness. So, the correct meaning would be ""Chai hii ni baridi sana"" (This tea is very cold), as opposed to ""Chai hii ni moto sana"" (This tea is very hot), which would",0,,1
Chai hii baridi kama volkano.,Chai hii ni baridi sana.,Chai hii ni moto sana.,1,"{
  ""answer"": 1
}

Explanation: The metaphor ""Chai hii baridi kama volkano"" compares the tea to a volcano, which is hot. Therefore, the meaning closest to the metaphor is ""Chai hii ni moto sana"" (This tea is very hot). Option 1 is the correct answer.",1,,1
Mjomba amefurahi kama ndege katika chemchemi.,Mjomba amefurahi sana.,Mjomba amekasirika sana.,0,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor compares Mjomba's happiness to a bird in a fountain, indicating that he is very happy. Birds are known to enjoy being in water sources like fountains, so this signifies a positive and joyful emotion.""
}",0,,1
Mjomba amekasirika kama fahali mwenye kitambaa usoni.,Mjomba amefurahi sana.,Mjomba amekasirika sana.,1,"{
  ""answer"": 1
}

Explanation: The metaphor ""Mjomba amekasirika kama fahali mwenye kitambaa usoni"" directly translates to ""Uncle is angry like a bull with a cloth on its face."" This implies that Mjomba is very angry, so the closest meaning is option 1) Mjomba amekasirika sana (Uncle is very angry).",1,,1
Uhusiano wao ni kama mapema ya majira ya joto.,Uhusiano wao umejaa amani.,Uhusiano wao umejaa mzozo.,0,"{
  ""Explanation"": ""The metaphor compares their relationship to the early days of summer, which typically symbolizes a peaceful and harmonious time."",
  ""Answer"": 0
}",0,,1
Uhusiano wao ni kama kimbunga.,Uhusiano wao umejaa amani.,Uhusiano wao umejaa mzozo.,1,"{
  ""explanation"": ""The metaphor compares their relationship to a storm, which implies conflict and chaos."",
  ""answer"": 1
}",1,,1
Kalamu hizi ni kama mbaazi mbili kwenye ganda.,Kalamu hizi zinafanana.,Kalamu hizi ni tofauti.,0,"{
  ""Explanation"": ""The metaphor compares the kalamu (pens) to two mbaazi (beans) in a pod, implying they are similar or closely linked."",
  ""Answer"": 0
}",0,,1
Kalamu hizi ni kama majira ya baridi na majira ya joto.,Kalamu hizi zinafanana.,Kalamu hizi ni tofauti.,1,"{
""Explanation"": ""The metaphor compares the pens to seasons, indicating that they have different characteristics, just like winter and summer."",
""Answer"": 1
}",1,,1
Maisha ni sherehe.,Ilikuwa na furaha na kijamii.,Ilikuwa na huzuni na changamoto.,0,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Maisha ni sherehe"" is closer to meaning ""Ilikuwa na furaha na kijamii"" because the word ""sherehe"" in Swahili is often associated with celebrations, joy, and social gatherings.",0,,1
Maisha ni uwanja wa vita.,Ilikuwa na furaha na kijamii.,Ilikuwa na huzuni na changamoto.,1,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Maisha ni uwanja wa vita"" suggests that life is full of challenges and struggles (huzuni na changamoto), similar to a battlefield where one must constantly battle through difficulties. Therefore, the option ""Ilikuwa na huzuni na changamoto"" is the closest meaning to the metaphor.",1,,1
Wao ni mbwa.,Wao ni waaminifu.,Wao ni wasaliti.,0,"{
  ""answer"": 0
} 

In this metaphor, ""Wao ni mbwa"" (They are dogs), the closest meaning would be option 0) Wao ni waaminifu (They are loyal). Dogs are often associated with loyalty and faithfulness, so the answer is option 0.",0,,1
Wao ni panya.,Wao ni waaminifu.,Wao ni wasaliti.,1,"{
  ""answer"": 1
}

Explanation: The metaphor ""Wao ni panya"" translates to ""They are like rats."" Rats are often associated with being sneaky and untrustworthy, so the closest meaning would be option 1) Wao ni wasaliti (They are traitors).",1,,1
Viatu vya baba ni manukato.,Viatu vyake vina harufu nzuri.,Viatu vyake vina harufu mbaya.,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""Viatu vya baba ni manukato"" translates to ""Dad's shoes are fragrances."" In this context, ""manukato"" refers to a pleasant scent or fragrance. Therefore, the correct option is 0) Viatu vyake vina harufu nzuri (His shoes have a nice smell), as it aligns with the idea of the shoes having a good scent.",0,,1
Viatu vya baba ni takataka.,Viatu vyake vina harufu nzuri.',Viatu vyake vina harufu mbaya.,1,"{
  ""answer"": 1
} 

The metaphor ""Viatu vya baba ni takataka"" translates to ""Dad's shoes are garbage."" This implies that the shoes are in poor condition or are not worth keeping, so the closest meaning would be ""Viatu vyake vina harufu mbaya"" meaning ""His shoes have a bad smell."" The comparison is about the condition of the shoes rather than the smell, so option 1 is the closer meaning.",0,,0
Usiku wa leo anga ni blanketi la nyota.,Usiku wa leo anga ina nyota nyingi.,"Usiku wa leo anga ni tupu, haina nyota.",0,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Usiku wa leo anga ni blanketi la nyota"" is comparing the night sky to a blanket of stars, indicating that there are many stars in the sky. Option 0) ""Usiku wa leo anga ina nyota nyingi"" reflects this meaning, while option 1) ""Usiku wa leo anga ni tupu, haina nyota"" is the opposite meaning.",1,,0
Usiku wa leo anga ni kanisa siku ya juma.,Usiku wa leo anga ina nyota nyingi.,"Usiku wa leo anga ni tupu, haina nyota.",1,"{
  ""answer"": 0
} 

In this metaphor, ""Usiku wa leo anga ni kanisa siku ya juma"" compares the night sky to a church on a Sunday. This implies that the night sky is filled with stars, representing a sense of serenity and holiness. Option 0) ""Usiku wa leo anga ina nyota nyingi."" is the closest meaning to the metaphor.",0,,0
Msichani yule ni waridi kati ya miiba.,Yeye ni mkarimu na mwenye upendo.,Yeye si mkarimu na mwenye upendo.,0,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Msichani yule ni waridi kati ya miiba"" translates to ""That girl is a rose among thorns."" In this context, the comparison suggests that the girl is kind and loving, just like a beautiful rose surrounded by thorns. Therefore, the option 0) Yeye ni mkarimu na mwenye upendo, is the closest meaning to the metaphor.",0,,1
Msichana yule ni mwiba kati ya waridi.,Yeye ni mkarimu na mwenye upendo.,Yeye si mkarimu na mwenye upendo.,1,"{
  ""answer"": 1
} 

In this metaphor, ""Msichana yule ni mwiba kati ya waridi"" translates to ""That girl is a thorn among roses."" This implies that the girl is not friendly or loving, hence the closest meaning is option 1) Yeye si mkarimu na mwenye upendo.",1,,1
Kiti hiki ni mwamba katika dhoruba.,Kiti hiki kina nguvu.,Kiti hiki ni dhaifu.,0,"{
	""answer"": 0
}

Explanation: The metaphor ""Kiti hiki ni mwamba katika dhoruba"" translates to ""This chair is a rock in a storm."" Rocks are known for being strong and stable, suggesting that the chair is also strong. Option 0) ""Kiti hiki kina nguvu"" means ""This chair is strong,"" which is the closer meaning to the metaphor.",0,,1
Kiti hiki ni mtoto wa paka.,Kiti hiki kina nguvu.,Kiti hiki ni dhaifu.,1,"{
""answer"": 0
} 

This metaphor is comparing the chair to a kitten. Kittens are known to be agile and full of energy, therefore the closest meaning to ""Kiti hiki ni mtoto wa paka."" would be ""Kiti hiki kina nguvu"" which means ""This chair is strong.""",0,,0
Sherehe hiyo ilikuwa mbuga ya wanyama.,Ilikuwa na watu wengi na kelele nyingi.,Ilikuwa kimya.,0,"{
  ""answer"": 0
} 

The metaphor ""Sherehe hiyo ilikuwa mbuga ya wanyama"" translates to ""The party was like a zoo"" in English. In this context, the option 0) Ilikuwa na watu wengi na kelele nyingi (It had many people and a lot of noise) is closest in meaning as a zoo is typically associated with a lot of noise and a large number of people.",0,,1
Sherehe hiyo ilikuwa wimbo uliosahaulika.,Ilikuwa na watu wengi na kelele nyingi.,Ilikuwa kimya.,1,"{
  ""answer"": 1
} 

Explanation: The metaphor ""wimbo uliosahaulika"" translates to a forgotten song, which implies that the event was quiet or unnoticed. Therefore, the closest meaning is option 1) Ilikuwa kimya (it was quiet).",1,,1
Mtihani ulikuwa upepo.,Mtihani ulikuwa rahisi.,Mtihani ulikuwa ngumu.,0,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Mtihani ulikuwa upepo"" implies that the exam was challenging, just like strong wind can be difficult to deal with. So, the closest meaning to this metaphor would be ""Mtihani ulikuwa ngumu"" (Option 1) which means the exam was difficult.",1,,0
Mtihani ulikuwa gunia tupu kusimama wima.,Mtihani ulikuwa rahisi.,Mtihani ulikuwa ngumu.,1,"{
  ""answer"": 1
}

Explanation: The metaphor ""Mtihani ulikuwa gunia tupu kusimama wima"" translates to ""The exam was like an empty sack standing upright."" An empty sack standing upright would easily fall, indicating that the exam was difficult or challenging, therefore, the closest meaning is option 1) Mtihani ulikuwa ngumu.",1,,1
Hadithi hiyo ni kama kilio cha mtoto kuzaliwa.,Hadithi hiyo ni ya mwanzo.,Hadithi hiyo ni ya mwisho.,0,"{
  ""answer"": 1
} 

In this metaphor, ""Hadithi hiyo ni kama kilio cha mtoto kuzaliwa"" is comparing the story to the cry of a newborn baby. The cry of a newborn baby is often seen as a sign of hope, new beginnings, and a fresh start. Therefore, the closest meaning would be that the story is the beginning of something new, just like the cry of a newborn baby. Option 1) Hadithi hiyo ni ya mwisho would be the correct choice.",1,,0
Hadithi hiyo ni kama kifo.,Hadithi hiyo ni ya mwanzo.,Hadithi hiyo ni ya mwisho.,1,"{
""answer"": 1
} 

Explanation: The metaphor ""Hadithi hiyo ni kama kifo"" implies that the story is like death, which usually signifies an ending rather than a beginning. Therefore, the option ""Hadithi hiyo ni ya mwisho"" (the story is the end) is the closest meaning to the metaphor.",1,,1
Miti hii ni kama jua.,Miti hii inazaa matunda.,Miti hii haizalishi matunda.,0,"{
  ""answer"": 1
}",1,,0
Miti hii ni kama mvua ya msimu wa baridi.,Miti hii inazaa matunda.,Miti hii haizalishi matunda.,1,"{
  ""answer"": 1
} 

In this metaphor, ""Miti hii ni kama mvua ya msimu wa baridi"" implies that the trees are not bearing fruits, just like how rain in the winter season does not promote fruit growth. Therefore, the option ""1) Miti hii haizalishi matunda"" is the closest meaning to the metaphor.",1,,1
Kijana yule ni fisi.,Kijana yule alikula kwa pupa.,Kijana yule alikula bila haraka.,0,"{
  ""answer"": 0
}",0,,1
Kijana yule ni panya.,Kijana yule alikula kwa pupa.,Kijana yule alikula bila haraka.,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Kijana yule ni panya"" is comparing the young man to a rat, which is often associated with eating quickly and greedily. So, the intended meaning is that the young man ate quickly and greedily, similar to how a rat would eat. Therefore, the option ""Kijana yule alikula kwa pupa"" (the young man ate greedily) is the closest to the metaphor.",0,,0
Mtoto huyu ni sahani.,Mambo yake ni wazi sana.,Mambo yake si wazi.,0,"{
  ""answer"": 1
} 

In this metaphor, ""Mtoto huyu ni sahani"" literally translates to ""This child is a plate."" The implied meaning is that the child's thoughts or intentions are not transparent or clear, similar to how the contents of a plate are not visible. Therefore, the closest meaning is ""Mambo yake si wazi"" which translates to ""His/her matters are not clear."" This option would be the most appropriate interpretation of the metaphor.",1,,0
Mtoto huyu ni nyoka kwenye nyasi.,Mambo yake ni wazi sana.,Mambo yake si wazi.,1,"{
  ""answer"": 1
}

Explanation: The metaphor ""Mtoto huyu ni nyoka kwenye nyasi"" in Swahili translates to ""This child is a snake in the grass"" in English. This implies that the child may not be as innocent or trustworthy as they seem, hiding their true nature like a snake in the grass. Therefore, the closest meaning to this metaphor is ""Mambo yake si wazi"" (Option 1), which means ""Their actions are not clear.""",1,,1
Yule msichana ni mtulivi kama mashamba ya Mbinguni.,Huwa haguswi na mambo kupita kiasi.,Huwa anaguswa na mambo kupita kiasi.,0,"{
  ""answer"": 0
} 

This metaphor likens the girl to the calmness of the Heavenly gardens, implying that she does not get easily touched or influenced by excessive things. Therefore, the closest meaning would be option 0) Huwa haguswi na mambo kupita kiasi.",0,,1
Yule msichana ni malkia wa drama.,Huwa haguswi na mambo kupita kiasi.,Huwa anaguswa na mambo kupita kiasi.,1,"{
  ""answer"": 1
}

Explanation: The phrase ""Yule msichana ni malkia wa drama"" is a metaphor describing a girl as the queen of drama, which implies that she tends to be overly emotional or caught up in dramatic situations. Option 1) ""Huwa anaguswa na mambo kupita kiasi"" closely reflects this meaning, as it suggests that she is easily touched or affected by things to an excessive extent.",1,,1
Nyumba hii ni kama dunia.,Nyumba hii ni imara.,Nyumba hii si imara.,0,"{
  ""answer"": 1
}

In this metaphor, ""Nyumba hii ni kama dunia"" (This house is like the world), the closer meaning would be ""Nyumba hii si imara"" (This house is not stable). The comparison suggests that the house, like the world, is not completely secure or stable.",1,,0
Nyumba hii ni kama mawimbi ya bahari.,Nyumba hii ni imara.,Nyumba hii si imara.,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Nyumba hii ni kama mawimbi ya bahari."" compares the house to ocean waves, suggesting that it is strong and sturdy like the waves of the sea. Therefore, the meaning closest to the metaphor is ""Nyumba hii ni imara.""",0,,0
Simu hii ni kama ng’ombe.,Simu hii ni muhimu.,Simu hii haina maana.,0,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Simu hii ni kama ng'ombe"" can be interpreted to mean that the phone is important or useful, just like a cow is valuable for milk and meat. Therefore, option 0) Simu hii ni muhimu (this phone is important) is the closest meaning to the metaphor.",0,,1
Simu hii ni kama bunduki bila kichochezi.,Simu hii ni muhimu.,Simu hii haina maana.,1,"{
  ""answer"": 1
} 

In this metaphor, ""Simu hii ni kama bunduki bila kichochezi,"" the comparison is made between a phone without a charger and a gun without ammunition. Just like a gun without ammunition is useless and cannot fulfill its purpose, a phone without a charger is also rendered ineffective and has no meaning without the essential component. Therefore, the closest meaning to the metaphor is ""Simu hii haina maana"" (option 1).",1,,1
Mtu huyu ni kama jua na mwezi.,Mtu huyu anajulikana.,Mtu huyu ni wa ajabu.,0,"{
  ""answer"": 0
} 

This metaphor is comparing the person to the sun and moon, which are well-known celestial bodies. So, the closest meaning to the metaphor is ""Mtu huyu anajulikana"" (This person is well-known).",0,,1
Mtu huyu ni kama kama harusi bila bwana harusi.,Mtu huyu anajulikana.,Mtu huyu ni wa ajabu.,1,"{
  ""Explanation"": ""The metaphor compares the person to a wedding without the groom, indicating that the person is missing something important or essential."",
  ""Answer"": 1
}",1,,1
Yeye ni sauti ya mama.,Amejaa upendo.,Amejaa chuki.,0,"{
  ""answer"": 0
} 

In this metaphor, ""Yeye ni sauti ya mama"" means ""He is filled with love"" because the phrase is usually used to describe someone who has the same caring and nurturing qualities as a mother. Therefore, the closest meaning would be ""Amejaa upendo"" (0) which means ""He is filled with love"".",0,,1
Yeye ni kifo.,Amejaa upendo.,Amejaa chuki.,1,"{
  ""answer"": 1
}

Yeye ni kifo means ""He/She is death."" This metaphorically implies that the person is filled with hate or negativity, similar to the idea of death being a negative force. Therefore, the option ""1) Amejaa chuki (Amejaa chuki means filled with hate)"" is closest in meaning to the metaphor.",1,,1
Mwanafunzi huyu ni nta.,Mwanafunzi huyu ni mwenye heshima,Mwanafunzi huyu ni mfidhuli.,0,"{
  ""Answer"": 1
}

Explanation: The metaphor ""Mwanafunzi huyu ni nta"" suggests that the student is stubborn or difficult to work with, like sticky and hard to remove ""unpleasant"". Therefore, the closest meaning is ""Mwanafunzi huyu ni mfidhuli"" meaning the student is stubborn.",1,,0
Mwanafunzi huyu ni dubu.,Mwanafunzi huyu ni mwenye heshima,Mwanafunzi huyu ni mfidhuli.,1,"{
  ""answer"": 1
} 

In this metaphor, ""Mwanafunzi huyu ni dubu"" can be interpreted as ""This student is a bear"" which is closer in meaning to option 1) Mwanafunzi huyu ni mfidhuli (This student is mischievous). Bears are often associated with being mischievous and playful, hence the correct interpretation is option 1).",1,,1
Kijiti hiki ni kama nyota ya risasi.,Kijiti hiki kimenyooka.,Kijiti hiki kimepinda.,0,"{
  ""Explanation"": ""The metaphor 'Kijiti hiki ni kama nyota ya risasi' is comparing the stick to a shooting star, which implies that the stick is pointing or bending in a certain direction, similar to how a shooting star streaks across the sky in a specific path."",
  ""Answer"": 1
}",1,,0
Kijiti hiki ni kama mitaa ya Boston.,Kijiti hiki kimenyooka.,Kijiti hiki kimepinda.,1,"{
  ""answer"": 1
}Explanation: The metaphor ""Kijiti hiki ni kama mitaa ya Boston"" means ""This stick is like the streets of Boston"" suggesting that the stick is twisted or curved like the streets of Boston rather than straight. Therefore, the option closest to the metaphor is 'Kijiti hiki kimepinda' meaning ""This stick is curved."" Hence, the answer is 1.",1,,1
Mtu huyo alikuwa gorila.,Mtu huyo alikuwa na nywele nyingi.,Mtu huyo alikuwa na upara.,0,"{
  ""explanation"": ""The metaphor 'Mtu huyo alikuwa gorila' means that the person was very hairy like a gorilla, so the option 'Mtu huyo alikuwa na nywele nyingi' is the closest meaning."",
  ""answer"": 0
}",0,,1
Mtu huyo alikuwa yai.,Mtu huyo alikuwa na nywele nyingi.,Mtu huyo alikuwa na upara.,1,"{
  ""answer"": 1
} 

In this metaphor, ""Mtu huyo alikuwa yai"" is closer in meaning to ""Mtu huyo alikuwa na upara"" because just like an egg with a smooth and bald surface, this person is described as having a bald head. The lack of hair is likened to the smoothness of an egg's surface.",1,,1
Mzigo hii ni kama manyoya.,Mzigo hii ni nyepesi sana.,Mzigo hii ni nzito sana.,0,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Mzigo hii ni kama manyoya"" is comparing the weight of the load to feathers, indicating that the load is very light. Therefore, the closest meaning would be ""Mzigo hii ni nyepesi sana,"" which translates to ""The load is very light.""",1,,0
Mzigo hii ni kama nanga.,Mzigo hii ni nyepesi sana.,Mzigo hii ni nzito sana.,1,"{
  ""Explanation"": ""The metaphor compares the weight of the load to an anchor, implying that it is very heavy."",
  ""Answer"": 1
}",1,,1
Kitoto chake ni kama pini mpya.,Kitoto chake ni safi.,Kitoto chake ni kichafu.,0,"{
  ""Explanation"": ""Comparing the kitoto to a new pin implies it is clean and pure."",
  ""Answer"": 0
}",0,,1
