Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
शहर का चौक गुलाब के बागीचे की तरह गुलजार था।,शहर का चौक बहुत अच्छे से सजाया हुआ था। ,शहर का चौक लोगों से खचाखच भरा हुआ था।,0,"{
  ""explanation"": ""The metaphor is comparing the city square to a rose garden, indicating that it was beautiful and flourishing like a garden."",
  ""answer"": 0
}",0,,1
शहर का चौक मधुमक्खी के छत्ते की तरह गुलजार था।,शहर का चौक बहुत अच्छे से सजाया हुआ था। ,शहर का चौक लोगों से खचाखच भरा हुआ था।,1,"{
  ""explanation"": ""The metaphor compares the city square to the roof of a beehive, implying that it was bustling with activity and life, similar to how a beehive would be full of bees buzzing around."",
  ""answer"": 1
}",1,,1
शाम ने अपने काम को ऐसे किया जैसे कोई सौतेली माँ अपने बच्चे का ध्यान रखती है। ,शाम ने अपने काम को अच्छी तरह नहीं किया। ,शाम ने अपने काम को बहुत अच्छी तरह किया। ,0,"{
  ""Startphrase"": ""शाम ने अपने काम को ऐसे किया जैसे कोई सौतेली माँ अपने बच्चे का ध्यान रखती है।"",
  ""Options"": {
    ""0"": ""शाम ने अपने काम को अच्छी तरह नहीं किया।"",
    ""1"": ""शाम ने अपन",1,NG,0
शाम ने अपने काम को ऐसे किया जैसे कोई माँ अपने बच्चे का ध्यान रखती है। ,शाम ने अपने काम को अच्छी तरह नहीं किया। ,शाम ने अपने काम को बहुत अच्छी तरह किया। ,1,"{
  ""Explanation"": ""The metaphor is comparing the way Shaam did his work to how a mother takes care of her child, which implies that Shaam did his work very diligently and attentively."",
  ""Answer"": 1
}",1,,1
परीक्षा में सोहन ने ऐसा लिखा जैसे किसी ने मोती बिखरे हों। ,परीक्षा में सोहन ने बहुत सूंदर लिखावट में लिखा। ,परीक्षा में सोहन ने बहुत घटिया लिखावट में लिखा। ,0,"{
  ""Explanation"": ""The metaphor compares writing in the exam to the scattered pearls, implying that Sohan wrote in a beautiful manner."",
  ""Answer"": 0
}",0,,1
परीक्षा में सोहन ने ऐसा लिखा जैसे किसी ने चीटियाँ चला दी हों। ,परीक्षा में सोहन ने बहुत सूंदर लिखावट में लिखा। ,परीक्षा में सोहन ने बहुत घटिया लिखावट में लिखा। ,1,"{
  ""explanation"": ""The metaphor suggests that Sohan wrote in an exceptional manner, as if someone else had cheated for him, implying that the content was too good to be his own work."",
  ""answer"": 0
}",0,,0
राजेश आज उतने ही मोटे हैं जितने चुहिया के बच्चे। ,राजेश बिलकुल भी मोटे नहीं हुए हैं। ,राजेश बहुत मोटे हो गए हैं। ,0,"{
  ""Explanation"": ""The metaphor is comparing Rajesh's weight to that of baby mice, implying that Rajesh has not gained much weight at all."",
  ""Answer"": 0
}",0,,1
राजेश आज उतने ही मोटे हैं जितने हाथी के बच्चे। ,राजेश बिलकुल भी मोटे नहीं हुए हैं। ,राजेश बहुत मोटे हो गए हैं। ,1,"{
  ""explanation"": ""The metaphor compares Rajesh's current weight to that of an elephant's baby, implying that he hasn't gained much weight."",
  ""answer"": 0
}",0,,0
उसकी सोच में नेता की सिखलाई है।,उसकी सोच लालच से भरी हुई है। ,उसकी सोच में सब के लिए समानता है। ,0,"{
  ""answer"": 1
} 
The metaphor comparing the person's thoughts to a leader's teachings implies that the person's thoughts are filled with principles of equality and fairness, similar to a leader who imparts important lessons for the benefit of all. Therefore, the closest option is 1) उसकी सोच में सब के लिए समानता है।",1,,0
उसकी सोच में संतों की सिखलाई है।,उसकी सोच लालच से भरी हुई है। ,उसकी सोच में सब के लिए समानता है। ,1,"{
  ""answer"": 1
} 

Explanation: The phrase ""उसकी सोच में संतों की सिखलाई है"" is a metaphor comparing someone's thoughts to the teachings of saints. This implies that the person's thoughts are filled with wisdom, compassion, and equality, much like the teachings of saints. Option 1) उसकी सोच में सब के लिए समानता है।, which means ""There is equality for everyone in his thoughts"", closely aligns with this metaphor.",1,,1
संगीत एक दंगल की लड़ाई सा असर दिखता है। ,संगीत मुझे बिलकुल पसंद नहीं है। ,संगीत मुझे मेरे दुखो से बचाता है। ,0,"{
  ""Explanation"": ""The metaphor compares music to a wrestling match, implying that music has a powerful impact."",
  ""Answer"": 1
}",1,,0
संगीत एक डॉक्टर की दवाई का असर दिखता है। ,संगीत मुझे बिलकुल पसंद नहीं है। ,संगीत मुझे मेरे दुखो से बचाता है। ,1,"{
  ""Startphrase"": ""संगीत एक डॉक्टर की दवाई का असर दिखता है।"",
  ""Options"": {
    ""0"": ""संगीत मुझे बिलकुल पसंद नहीं है।"",
    ""1"": ""संगीत मुझे मेरे दुखो से बचाता है।""
  },
  ""Explanation"": ""This metaphor compares music to the effect of",0,NG,0
तुम्हारा फैशन नयी दुल्हन की मुस्कराहट सा है। ,तुम्हारा फैशन बहुत जीवंत है। ,तुम्हारा फैशन बहुत पुराना हो गया है। ,0,"{
""Explanation"": ""The metaphor is comparing the fashion sense to the smile of a new bride, which is fresh and lively. Therefore, the closest meaning would be that your fashion sense is very vibrant."",
""Answer"": 0
}",0,,1
तुम्हारा फैशन पुरानी ईमारत सा उदास है। ,तुम्हारा फैशन बहुत जीवंत है। ,तुम्हारा फैशन बहुत पुराना हो गया है। ,1,"{
  ""Explanation"": ""Comparing fashion to an old building implies that your fashion sense is outdated."",
  ""Answer"": 1
}",1,,1
मैं धुएँ की तरह उड़ रहा हूँ। ,मैं दुःख में जल रहा हूँ। ,मैं ख़ुशी से नाच रहा हूँ। ,0,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor 'मैं धुएँ की तरह उड़ रहा हूँ।' implies feeling sorrow or sadness, as smoke rises upwards when something is burning. So, the closest meaning is 'मैं दुःख में जल रहा हूँ।'""
}",0,,1
मैं पतंगे की तरह उड़ रहा हूँ। ,मैं दुःख में जल रहा हूँ। ,मैं ख़ुशी से नाच रहा हूँ। ,1,"{
  ""answer"": 1
}

Explanation: In this metaphor, ""मैं पतंगे की तरह उड़ रहा हूँ।"", the speaker is most likely referring to feeling joy and happiness, similar to how a kite flies freely in the sky. Therefore, the closest meaning is ""मैं ख़ुशी से नाच रहा हूँ।"" which represents dancing in happiness.",1,,1
फूल तलाकशुदा जोड़े की तरह कोमल थे।,फुल मुरझाये हुए और पुराने थे। ,फुल खिले हुए और ताजा थे। ,0,"{
  ""Explanation"": ""The phrase 'फूल तलाकशुदा जोड़े की तरह कोमल थे' compares someone or something to a delicate recently divorced couple, implying that they were fragile and vulnerable."",
  ""Answer"": 0
}",0,,1
फूल नवविवाहित जोड़े की तरह कोमल थे।,फुल मुरझाये हुए और पुराने थे। ,फुल खिले हुए और ताजा थे। ,1,"{
  ""answer"": 1
}

Explanation: The metaphor compares the newlywed couple to blooming flowers, indicating that they are fresh and newly blossomed. Therefore, the option ""फुल खिले हुए और ताजा थे।"" (Option 1) is the closest in meaning.",1,,1
तुम्हारी मुस्कान तारों की तरह दिखती है। ,तुम्हारे चेहरे की मुस्कान हमेशा दिखती है। ,तुम्हारे चेहरे की मुस्कान कभी कभी दिखती है। ,0,"{
	""Explanation"": ""The metaphor compares the smile to stars, implying that the smile is constant and always visible like stars in the night sky."",
	""Answer"": 0
}",0,,1
तुम्हारी मुस्कान पुरे चाँद की तरह दिखती है। ,तुम्हारे चेहरे की मुस्कान हमेशा दिखती है। ,तुम्हारे चेहरे की मुस्कान कभी कभी दिखती है। ,1,"{
  ""Explanation"": ""The metaphor is comparing the brightness and beauty of the smile to the full moon, implying that the smile is always radiant and prominent like the moon."",
  ""Answer"": 0
}",0,,0
उसको देख कर मेरा दिल एक जल्लाद की तरह हो जाता है। ,उसको देख कर मेरे दिल में कुछ महसूस नहीं होता है।,उसको देख कर मेरे दिल में बहुत प्यार उमड़ पड़ता है।,0,"{
  ""Explanation"": ""The metaphor compares the feeling in the heart to that of an executioner, indicating a sense of cruelty or harshness."",
  ""Answer"": 0
}",0,,1
उसको देख कर मेरा दिल एक बच्चे की तरह हो जाता है। ,उसको देख कर मेरे दिल में कुछ महसूस नहीं होता है।,उसको देख कर मेरे दिल में बहुत प्यार उमड़ पड़ता है।,1,"{
  ""Startphrase"": ""उसको देख कर मेरा दिल एक बच्चे की तरह हो जाता है।"",
  ""Options"": {
    ""0"": ""उसको देख कर मेरे दिल में कुछ महसूस नहीं होता है।"",
    ""1"": ""उसको देख कर मेरे दिल में बहुत प्यार",0,NG,0
राधेश्याम हमारे परिवार में चाय में नमक की तरह मिल गया। ,राधेश्याम हमारे परिवार के साथ रिश्ता नहीं जोड़ पाया।  ,राधेश्याम हमारे परिवार के साथ अच्छे से रिश्ता जोड़ पाया।  ,0,"{
  ""Startphrase"": ""राधेश्याम हमारे परिवार में चाय में नमक की तरह मिल गया।"",
  ""Options"": {
    ""0"": ""राधेश्याम हमारे परिवार के साथ रिश्ता नहीं जोड़ पाया।"",
    ""1"": ""राधेश्याम हमारे परिवार के साथ अ",1,NG,0
राधेश्याम हमारे परिवार में चाय में चीनी की तरह मिल गया। ,राधेश्याम हमारे परिवार के साथ रिश्ता नहीं जोड़ पाया।  ,राधेश्याम हमारे परिवार के साथ अच्छे से रिश्ता जोड़ पाया।  ,1,"{
  ""Explanation"": ""The metaphor is comparing Radheshyam to sugar in tea, implying that Radheshyam blends well with the family just like sugar blends well with tea."",
  ""Answer"": 1
}",1,,1
उसकी बातें रंगीन काँच के टुकड़ो की तरह शीतल थीं।,उसकी बातें पूरी तरह समझ नहीं आती हैं। ,उसकी बातें पूरी तरह समझ आती हैं। ,0,"{
  ""explanation"": ""The metaphor compares the colorful glass pieces to the person's interesting and cool words, implying that they were easy to understand."",
  ""answer"": 1
}",1,,0
उसकी बातें ओस की बूंदों की तरह शीतल थीं।,उसकी बातें पूरी तरह समझ नहीं आती हैं। ,उसकी बातें पूरी तरह समझ आती हैं। ,1,"{
""answer"": 1
}

Explanation: The metaphor compares the person's words to cool drops of dew, indicating that the person's words were easy to understand and refreshing. Option 1) उसकी बातें पूरी तरह समझ आती हैं closely aligns with this interpretation.",1,,1
यह बच्चा मेरी आँखों का तारा है।,यह बच्चा मुझे प्यारा है।,यह बच्चा मुझे प्यारा नहीं है।,0,"{
  ""explanation"": ""The metaphor 'आँखों का तारा होना' signifies that someone is very dear or precious to the speaker."",
  ""answer"": 0
}",0,,1
यह बच्चा मेरी आँखों का काँटा है।,यह बच्चा मुझे प्यारा है।,यह बच्चा मुझे प्यारा नहीं है।,1,"{
  ""answer"": 1
} 

Explanation: In this metaphor, ""बच्चा"" is compared to ""काँटा"" (thorn). Here, ""काँटा"" signifies someone who causes pain or annoyance. Therefore, the closest meaning is ""यह बच्चा मुझे प्यारा नहीं है।"".",1,,1
उनके बच्चे का रोना तितलियों के समान प्यारा था।,उनके बच्चे का रोना मधुर लगता था।,उनके बच्चे का रोना बिलकुल ही मधुर नहीं लगता था।,0,"{ ""explanation"": ""The metaphor comparing the child's crying to that of butterflies suggests that the crying was sweet and endearing, similar to the fluttering of butterflies."", ""answer"": 0 }",0,,1
उनके बच्चे का रोना काली मक्खियों के समान प्यारा था।,उनके बच्चे का रोना मधुर लगता था।,उनके बच्चे का रोना बिलकुल ही मधुर नहीं लगता था।,1,"{
  ""Explanation"": ""The metaphor compares the crying of their child to the buzzing of black flies, implying that the crying was not pleasant."",
  ""Answer"": 1
}",1,,1
दीवारों के भी कान होते हैं ।,दिवार के पीछे से कोई सुन सकता है। ,दिवार को पीछे से कोई देख सकता है। ,0,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor 'दीवारों के भी कान होते हैं' implies that someone or something can hear behind the walls, similar to how ears hear. It does not mean that someone can see behind the walls.""
}",0,,1
दीवारों के भी आंखें होती हैं ।,दिवार के पीछे से कोई सुन सकता है। ,दिवार को पीछे से कोई देख सकता है। ,1,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor 'दीवारों के भी आंखें होती हैं' suggests that walls have eyes, meaning that walls have the ability to see or observe. This is closest in meaning to option 1) दिवार को पीछे से कोई देख सकता है।""
}",1,,1
मई की धूप में चार कि मी की पैदल यात्रा करने के कारण मैं तो थककर चूर हो गया हूँ।,इतना चल के मैं बहुत थक हो गया हूँ।,इतना चल के मैं बहुत जोश में आ गया हूँ।,0,"{
  ""explanation"": ""The metaphor 'मई की धूप में चार कि मी की पैदल यात्रा करने के कारण मैं तो थककर चूर हो गया हूँ' implies exhaustion due to a long walk in the hot sun, rather than feeling energetic or spirited."",
  ""answer"": 0
}",0,,1
मई की धूप में चार कि मी की पैदल यात्रा करने के कारण मैं तो जोश से भरपूर हो गया हूँ।,इतना चल के मैं बहुत थक हो गया हूँ।,इतना चल के मैं बहुत जोश में आ गया हूँ।,1,"{
""Explanation"": ""The metaphor compares walking in the scorching sun of May to a journey that has rejuvenated the speaker, filling them with enthusiasm and energy."",
""Answer"": 1
}",1,,1
लगता है जब जूते पड़ेंगे तभी मेरी बात समझ में आएगी।,जब डाँट पड़ेगी तब समझ में आएगी।,जब तारीफ़ होगी तब समझ में आएगी।,0,"{
  ""Explanation"": ""The metaphor 'जूते पड़ेंगे' implies a situation where something will happen, similar to when shoes fall, indicating the action of realization or understanding after that event."",
  ""Answer"": 0
}",0,,1
लगता है जब फूल पड़ेंगे तभी मेरी बात समझ में आएगी।,जब डाँट पड़ेगी तब समझ में आएगी।,जब तारीफ़ होगी तब समझ में आएगी।,1,"{
  ""Explanation"": ""The metaphor here is comparing the understanding to the blooming of a flower, indicating that it will happen at a certain future point."",
  ""Answer"": 0
}",0,,0
जून मास की दोपहरी में आग के अंगारे बरसते प्रतीत होते हैं।,जून महीने की दोपहर में गर्मी बहुत होती है।,जून महीने की दोपहर में इतनी गर्मी नहीं होती है।,0,"{
  ""Explanation"": ""The metaphor compares the intensity of the heat in the afternoon to raining embers from a fire, indicating that it is very hot."",
  ""Answer"": 0
}",0,,1
जून मास की दोपहरी में पानी के फव्वारे बरसते प्रतीत होते हैं।,जून महीने की दोपहर में गर्मी  बहुत होती है।,जून महीने की दोपहर में इतनी गर्मी नहीं होती है।,1,"{
  ""explanation"": ""The metaphor of waterfalls in June afternoon indicates heavy rainfall, which is associated with the monsoon season in India. Hence, the closest option to the metaphor is that June afternoons do not have as much heat, meaning it is not very hot during that time."",
  ""answer"": 1
}",1,,1
युद्ध के मैदान में हमारे सैनिकों ने अंगारों पर पैर रखकर विजय प्राप्त की।,युद्ध में हमारे सैनिकों ने मुश्किलों से विजय प्राप्त की।,युद्ध में हमारे सैनिकों ने आसानी से विजय प्राप्त की।,0,"{
  ""Explanation"": ""The metaphor 'अंगारों पर पैर रखकर विजय प्राप्त की' suggests that the soldiers achieved victory by overcoming obstacles and challenges, similar to walking on embers."",
  ""Answer"": 0
}",0,,1
युद्ध के मैदान में हमारे सैनिकों ने फ़ूलों पर पैर रखकर विजय प्राप्त की।,युद्ध में हमारे सैनिकों ने मुश्किलों से विजय प्राप्त की।,युद्ध में हमारे सैनिकों ने आसानी से विजय प्राप्त की।,1,"{
	""Startphrase"": ""युद्ध के मैदान में हमारे सैनिकों ने फ़ूलों पर पैर रखकर विजय प्राप्त की।"",
	""Options"": {
		""0"": ""युद्ध में हमारे सैनिकों ने मुश्किलों से विजय प्राप्त की।"",
		""1"":",0,NG,0
उससे झगड़ा लेकर व्यर्थ ही पत्थर सिर पर मत धरो।,उससे झगड़ा कर व्यर्थ ही विपत्ति मोल मत लो ।,उससे झगड़ा कर व्यर्थ ही अपना समय बर्बाद ना करो।,0,"{
  ""error"": ""No reasoning provided""
}",1,NG,0
उससे झगड़ा लेकर व्यर्थ ही कागज़ सिर पर मत धरो।,उससे झगड़ा कर व्यर्थ ही विपत्ति मोल मत लो ।,उससे झगड़ा कर व्यर्थ ही अपना समय बर्बाद ना करो।,1,"{
  ""answer"": 1
} 

Explanation: This metaphor is advising against picking unnecessary fights, rather than wasting time on futile arguments. Option 1 reflects this meaning more accurately as it emphasizes not wasting time.",1,,1
कभी तो काम में अंगूठा चूसना बंद करो?,कभी तो काम में दूसरों की मादा लेना बंद करो। ,कभी तो काम में दूसरों की मादा लिया करो। ,0,"{
  ""Explanation"": ""The metaphor 'कभी तो काम में अंगूठा चूसना बंद करो' means stop being idle or wasting time, it does not mean to stop taking advantage of others."",
  ""Answer"": 0
}",0,,1
कभी तो काम में बंद दरवाजे को खोला करो?,कभी तो काम में दूसरों की मादा लेना बंद करो। ,कभी तो काम में दूसरों की मादा लिया करो। ,1,"{
  ""Explanation"": ""The metaphor is suggesting to open up a closed door at work, which symbolizes being more open to new opportunities or ideas."",
  ""Answer"": 0
}",0,,0
उधार वापस करने को कहा तो उसने ठेंगा दिखा दिया।,उधार वापस करने को कहा तो उसने इंकार कर दिया।,उधार वापस करने को कहा तो उसने स्वीकार कर लिया ।,0,"{
  ""Explanation"": ""The metaphor 'उधार वापस करने को कहा तो उसने ठेंगा दिखा दिया' means that when asked to return the borrowed item, the person refused or ignored the request."",
  ""Answer"": 0
}",0,,1
उधार वापस करने को कहा तो उसने हाथ जोड़ दिए।,उधार वापस करने को कहा तो उसने इंकार कर दिया।,उधार वापस करने को कहा तो उसने स्वीकार कर लिया ।,1,"{
  ""Explanation"": ""The person folded their hands in a gesture of respect or humility, indicating that they accepted the request to return the borrowed money."",
  ""Answer"": 1
}",1,,1
राम के अभिषेक की बात सुनकर कौशल्या का अंग-अंग फूले नहीं समाया।,राम के अभिषेक की बात सुनकर कौशल्या बहुत प्रसन्न हुई ।,राम के अभिषेक की बात सुनकर कौशल्या बहुत दुखी हुई ।,0,"{
  ""explanation"": ""The metaphor implies that hearing about Ram's coronation did not bring joy to Kaushalya, indicating a negative emotional response."",
  ""answer"": 1
}",1,,0
राम के अभिषेक की बात सुनकर कौशल्या का अंग-अंग सूखने लगा ।,राम के अभिषेक की बात सुनकर कौशल्या बहुत प्रसन्न हुई ।,राम के अभिषेक की बात सुनकर कौशल्या बहुत दुखी हुई ।,1,"{
  ""answer"": 1
} 

Kaikeyi, mother of Bharat, started to feel happiness because of the news of Rama's coronation. Kaikeyi's happiness caused her body to dry up due to the intense emotions she was feeling. So, the correct option would be 1) राम के अभिषेक की बात सुनकर कौशल्या बहुत दुखी हुई ।",1,,1
अकबर के नवरत्नों में बीरबल तो जैसे अंगूठी का नगीना थे।,अकबर के नवरत्नों में बीरबल अत्यधिक सम्मानित व्यक्ति थे।,अकबर के नवरत्नों में बीरबल अत्यधिक सामान्य व्यक्ति थे।,0,"{
  ""Startphrase"": ""अकबर के नवरत्नों में बीरबल तो जैसे अंगूठी का नगीना थे।"",
  ""Options"": {
    ""0"": ""अकबर के नवरत्नों में बीरबल अत्यधिक सम्मानित व्यक्ति थे।"",
    ""1"": ""अकबर क",1,NG,0
अकबर के नवरत्नों में बीरबल तो जैसे रास्ते का कंकड़ थे।,अकबर के नवरत्नों में बीरबल अत्यधिक सम्मानित व्यक्ति थे।,अकबर के नवरत्नों में बीरबल अत्यधिक सामान्य व्यक्ति थे।,1,"{
  ""explanation"": ""In this metaphor, comparing Birbal to a stone in the path implies that he was an obstacle or a hindrance rather than being highly respected."",
  ""answer"": 1
}",1,,1
"यह पहाड़ी कोई अंगद का पैर तो है नहीं, जिसे हटाकर रेल की पटरी ना बिछाई जा सके।",इस पहाड़ी को काट कर रेल की पटरी बिछाना अति दुष्कर कार्य है ।,इस पहाड़ी को काट कर रेल की पटरी बिछाना अति सरल कार्य है ।,0,"{
    ""Explanation"": ""The metaphorical meaning of the phrase is that the task is impossible, implying that the hill is so huge and sturdy that even cutting it down won't allow the railway track to be laid."",
    ""Answer"": 0
}",0,,1
"यह पहाड़ी कोई धनिये का पौधा तो है नहीं, जिसे हटाकर रेल की पटरी ना बिछाई जा सके।",इस पहाड़ी को काट कर रेल की पटरी बिछाना अति दुष्कर कार्य है ।,इस पहाड़ी को काट कर रेल की पटरी बिछाना अति सरल कार्य है ।,1,"{
  ""answer"": 0
} 

Explanation: The metaphor is implying that the task of cutting down this mountain and laying train tracks is extremely difficult, akin to not being able to uproot a coriander plant. Therefore, the correct option is: इस पहाड़ी को काट कर रेल की पटरी बिछाना अति दुष्कर कार्य है ।",0,,0
"लोकेन्द्र को क्लर्क की नौकरी क्या मिली, मानो अन्धे के हाथों बटेर लग गई।",लोकेन्द्र को भाग्यवश इच्छित वस्तु की प्राप्ति हो गई।,लोकेन्द्र को भाग्यवश इच्छित वस्तु की प्राप्ति नहीं हो पाई ।,0,"{
	""Explanation"": ""The metaphor used here compares Lokendra getting a clerk job to a blind person catching a bird. In both cases, it signifies that the achievement was unexpected or occurred by chance."",
	""Answer"": 0
}",0,,1
"लोकेन्द्र को क्लर्क की नौकरी क्या मिली, मानो अन्धे के हाथों में करंट लग गया।",लोकेन्द्र को भाग्यवश इच्छित वस्तु की प्राप्ति हो गई।,लोकेन्द्र को भाग्यवश इच्छित वस्तु की प्राप्ति नहीं हो पाई ।,1,"{
    ""Explanation"": ""The metaphor used in the sentence implies that Lokendra did not get the desired job, similar to how a blind person would not be able to catch a live wire even if they wanted to."",
    ""Answer"": 1
}",1,,1
दुर्योधन स्कूल में चरने जाता था।,दुर्योधन की बुद्धि भ्रष्ट हो गई थी।,दुर्योधन बहुत बुद्धिमान था।,0,"{
  ""explanation"": ""दुर्योधन स्कूल में चरने जाता था। implies Duryodhan was going to school, which indicates he was intelligent and not foolish."",
  ""answer"": 1
}",1,,0
दुर्योधन स्कूल में पढ़ने जाता था।,दुर्योधन की बुद्धि भ्रष्ट हो गई थी।,दुर्योधन बहुत बुद्धिमान था।,1,"{
  ""answer"": 0
} 

In this metaphor, the context of Duryodhan going to school implies that his intellect had become corrupted or flawed. Option 0) दुर्योधन की बुद्धि भ्रष्ट हो गई थी। aligns more closely with this meaning as it suggests that Duryodhan's intellect had degraded. Option 1) दुर्योधन बहुत बुद्धिमान था। would not make sense in this context because the metaphor implies the opposite of Duryodhan being",0,,0
"तुम स्वयं तो अक्ल के पीछे लाठी लिये फिरते हो, हम तुम्हारी क्या सहायता करें।","तुम स्वयं मूर्खतापूर्ण कार्य करते हो, हम तुम्हारी क्या सहायता करें।","तुम स्वयं अक्लमंद हो, हम तुम्हारी क्या सहायता करें।",0,"{
  ""Startphrase"": ""तुम स्वयं तो अक्ल के पीछे लाठी लिये फिरते हो, हम तुम्हारी क्या सहायता करें।"",
  ""Options"": {
    ""0"": ""तुम स्वयं मूर्खतापूर्ण कार्य करते हो, हम तुम्हारी क्या सहायता करें।",1,NG,0
"तुम स्वयं तो अक्ल के पीछे माला लिये फिरते हो, हम तुम्हारी क्या सहायता करें।","तुम स्वयं मूर्खतापूर्ण कार्य करते हो, हम तुम्हारी क्या सहायता करें।","तुम स्वयं अक्लमंद हो, हम तुम्हारी क्या सहायता करें।",1,"{
  ""Startphrase"": ""तुम स्वयं तो अक्ल के पीछे माला लिये फिरते हो, हम तुम्हारी क्या सहायता करें।"",
  ""Options"": [
    ""तुम स्वयं मूर्खतापूर्ण कार्य करते हो, हम तुम्हारी क्या सहायता करें।"",
    ""त",0,NG,0
सरकार कालाबाजारी को आँख बंद के देख रही है।,सरकार कालाबाज़ारी को बढ़ावा दे रही है।,सरकार कालाबाज़ारी को खत्म करने में लगी है।,0,"{
  ""explanation"": ""In this metaphor, the government observing black market activity with their eyes closed implies that the government is turning a blind eye and indirectly supporting it by not taking any action to stop it. Therefore, the closest meaning would be option 0) सरकार कालाबाज़ारी को बढ़ावा दे रही है।"",
  ""answer"": 0
}",0,,1
सरकार कालाबाजारी को आँख खोल के देख रही है।,सरकार कालाबाज़ारी को बढ़ावा दे रही है।,सरकार कालाबाज़ारी को खत्म करने में लगी है।,1,"{
  ""Explanation"": ""The metaphor of 'सरकार कालाबाजारी को आँख खोल के देख रही है' implies that the government is closely monitoring and observing the illegal activities going on."",
  ""Answer"": 0
}",0,,0
"यहाँ कोई ऐसा नहीं है, जो तुम्हारे लिए आँखें बिछाए बैठा रहेगा।",कोई भी तुम्हारा आदरपूर्वक स्वागत नहीं करेगा।,सब तुम्हारा आदरपूर्वक स्वागत करेंगे।,0,"{
  ""explanation"": ""The metaphor suggests that no one will be as welcoming or supportive towards you as the speaker is."",
  ""answer"": 0
}",0,,1
"यहाँ कोई ऐसा नहीं है, जो तुम्हारे लिए काँटे बिछाए बैठा रहेगा।",कोई भी तुम्हारा आदरपूर्वक स्वागत नहीं करेगा।,सब तुम्हारा आदरपूर्वक स्वागत करेंगे।,1,"{
  ""explanation"": ""The metaphor implies that no one will intentionally make things difficult for you."",
  ""answer"": 0
}",0,,0
रमेश अपने माता-पिता का सपूत है।,रमेश अपने माता-पिता का अच्छा बच्चा था।,रमेश अपने माता-पिता का बुरा बच्चा था।,0,"{
  ""Startphrase"": ""रमेश अपने माता-पिता का सपूत है।"",
  ""Options"": {
    ""0"": ""रमेश अपने माता-पिता का अच्छा बच्चा था।"",
    ""1"": ""रमेश अपने माता-पिता का बुरा बच्चा था।""
  },
  ""Explanation"": ""In this metaphor, 'रमेश अप",1,NG,0
रमेश अपने माता-पिता का कपूत है।,रमेश अपने माता-पिता का अच्छा बच्चा था।,रमेश अपने माता-पिता का बुरा बच्चा था।,1,"{
  ""Startphrase"": ""रमेश अपने माता-पिता का कपूत है।"",
  ""Options"": {
    ""0"": ""रमेश अपने माता-पिता का अच्छा बच्चा था।"",
    ""1"": ""रमेश अपने माता-पिता का बुरा बच्चा था।""
  },
  ""Explanation"": ""In this metaphor, 'कपूत' means",0,NG,0
राम की आँखों में धूल झोंककर उसे किसी ने नकली नोट दे दिया।,राम को धोके से किसी ने नकली नोट दे दिया।,राम को प्यार से किसी ने नकली नोट दे दिया।,0,"{
  ""error"": ""Option 0""
}",0,,1
राम की आँखों में सपना झोंककर उसे किसी ने नकली नोट दे दिया।,राम को धोके से किसी ने नकली नोट दे दिया।,राम को प्यार से किसी ने नकली नोट दे दिया।,1,"{
  ""Explanation"": ""In this metaphor, 'राम की आँखों में सपना झोंककर' suggests that someone planted a dream in Ram's eyes, which implies misleading or deceiving him. Therefore, the closest meaning is 'राम को धोके से किसी ने नकली नोट दे दिया।'"",
  ""Answer"": 0
}",0,,0
आपकी भाषा मोतियों सी साफ़ है।,आपकी भाषा बहुत अच्छी है।,आपकी भाषा बहुत भद्दी है।,0,"{
  ""Explanation"": ""Comparing language to pearls signifies that the language is of high quality, refined and pure."",
  ""Answer"": 0
}",0,,1
आपकी भाषा नाली सी साफ़ है।,आपकी भाषा बहुत अच्छी है।,आपकी भाषा बहुत भद्दी है।,1,"{
	""Explanation"": ""Comparing the clarity and cleanliness of language to a clear sewer pipe, indicating that the language is good and well-maintained."",
	""Answer"": 0
}",0,,0
मोहन तोते की तरह बोले जा रहा था। ,मोहन सब गलत बोल रहा था। ,मोहन को जैसे सब रटा हुआ था।,0,"{
  ""Explanation"": ""The metaphor compares Mohan's way of speaking to that of a parrot, implying that he was repeating something without understanding it."",
  ""Answer"": 1
}",1,,0
मोहन खोते की तरह बोले जा रहा था। ,मोहन सब गलत बोल रहा था। ,मोहन को जैसे सब रटा हुआ था।,1,"{
  ""explanation"": ""Comparing someone to a parrot means that they were repeating someone else's words without understanding the meaning, not necessarily that they were wrong."",
  ""answer"": 1
}",1,,1
अपने इम्तिहान का नतीजा देख रोशन पानी-पानी हो गया। ,अपने इम्तिहान का नतीजा देख रोशन शर्मिंदा हो गया।,अपने इम्तिहान का नतीजा देख रोशन ख़ुशी से भर गया।,0,"{
  ""Explanation"": ""The metaphor uses the imagery of shining water, which typically symbolizes clarity and brightness. In this context, it implies that the exam results were excellent, leading to a sense of joy or satisfaction."",
  ""Answer"": 1
}",1,,0
