Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
Sepur iku suarane kaya manuk dares,Sepur iku suarane mbrebegi,Sepur iku suarane sepi,1,"{
  ""answer"": 1
}

Explanation: The metaphor compares the sound of the train to that of a courageous bird (dares), implying that it is loud and powerful. Among the two options, ""Sepur iku suarane sepi"" (Option 1) is closer in meaning as it suggests that the train's sound is like that of a lonely bird, emphasizing the idea of being loud and noticeable.",1,,1
Awakmu iku kaya wesi,Awakmu iku atos,Awakmu iku empuk,0,"{
  ""answer"": 0
}

Explanation: In this metaphor, the comparison is made between ""Awakmu iku kaya wesi"" (Your character is like iron) which indicates strength, resilience, and durability. Option 0) ""Awakmu iku atos"" (Your character is like iron) reflects this meaning as ""atos"" means strong and tough, which aligns more closely with the metaphor compared to option 1) ""Awakmu iku empuk"" (Your character is soft) which conveys the opposite meaning of weakness and fragility.",0,,1
Awakmu iku kaya kapuk,Awakmu iku atos,Awakmu iku empuk,1,"{
  ""question"": ""Awakmu iku kaya kapuk"",
  ""options"": {
    ""0"": ""Awakmu iku atos"",
    ""1"": ""Awakmu iku empuk""
  },
  ""answer"": 1
} 

Explanation: Kapuk is a type of lightweight and soft material, so the metaphor suggests that ""Awakmu iku kaya kapuk"" means ""Your body is soft"" rather than ""Your body is stiff"".",1,,1
Kucing kuwi obah kaya sepur,Kucing kuwi obahe cepet,Kucing kuwi obahe alon,0,"{
  ""question"": ""Kucing kuwi obah kaya sepur"",
  ""options"": {
    ""0"": ""Kucing kuwi obahe cepet"",
    ""1"": ""Kucing kuwi obahe alon""
  },
  ""answer"": 1
} 

Explanation: Sepur is a train in Javanese, known for moving quickly on its tracks. Alon means fast or quick in Javanese. Therefore, the metaphor ""Kucing kuwi obah kaya sepur"" is closer in meaning to ""Kucing kuwi obahe alon"" which translates to ""The cat moves fast"". Therefore, the correct answer is option 1.",1,,0
Kucing kuwi obah kaya becak,Kucing kuwi obahe cepet,Kucing kuwi obahe alon,1,"{
  ""Question"": ""Where Startphrase: Kucing kuwi obah kaya becak"",
  ""Option_Chosen"": 1,
  ""Explanation"": ""In this metaphor, the comparison is made between the cat and a becak, a slow-moving traditional vehicle in Indonesia. The phrase 'kaya becak' implies that the cat moves slowly or sluggishly, similar to a becak. Option 1) 'Kucing kuwi obahe alon' translates to 'The cat moves slowly', which is the closest meaning to the metaphor."",
  ""Answer"": 1
}",1,,1
Sinden dangdut suarane kaya manuk kutilang,Sinden dangdut suarane merdu,Sinden dangdut suarane elek,0,"{
  ""Explanation"": ""The metaphor is comparing the singer's voice to that of a bird, specifically a kutilang bird which is known for its beautiful voice. This implies that the singer has a melodious voice."",
  ""Answer"": 0
}",0,,1
Sinden dangdut suarane kaya bebek,Sinden dangdut suarane merdu,Sinden dangdut suarane elek,1,"{
  ""answer"": 0
} 
This metaphor is comparing the singer's voice to that of a duck, which is known for its melodious sound. Therefore, the closest meaning would be ""Sinden dangdut suarane merdu"" which translates to ""The dangdut singer's voice is melodious.""",0,,0
Kelekmu mambu kaya telek pithik,Kelekmu mambu bosok,Kelekmu mambu wangi,0,"{
  ""answer"": 0
} 

Explanation: Kelekmu mambu kaya telek pithik is a metaphor comparing someone's words to the smell of a rotting corpse. In this context, the option ""Kelekmu mambu bosok"" (rotting) is the closest meaning.",0,,1
Kelekmu mambu kaya kembang melati,Kelekmu mambu bosok,Kelekmu mambu wangi,1,"{
  ""Explanation"": ""The metaphor is comparing something to the sweet smell of jasmine flowers, suggesting wealth or prosperity. Option 1) Kelekmu mambu wangi translates to 'Your smell is fragrant' which is closer in meaning to the metaphor."",
  ""Answer"": 1
}",1,,1
Manuk dara mabur kaya montor mabur,Manuk dara mabure cepet,Manuk dara mabure alon,0,"{
    ""Explanation"": ""The metaphor compares the speed of a flying bird with the speed of a moving vehicle, implying fast speed."",
    ""Answer"": 0
}",0,,1
Manuk dara mabur kaya keong,Manuk dara mabure cepet,Manuk dara mabure alon,1,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Manuk dara mabur kaya keong"" is referring to someone who is moving fast or swiftly, similar to how a snail moves slowly. The option ""Manuk dara mabure alon"" means the person is moving slowly, aligning with the metaphor.",1,,1
Ngenteni awakmu teka rasane kaya sewu tahun,Ngenteni awakmu rasane suwi,Ngenteni awakmu rasane cepet,0,"{
  ""answer"": 0
} 

Explanation: The metaphor is comparing waiting for your soulmate to the feeling of waiting for a mythical creature like the Loch Ness Monster to appear after many years. The option ""Ngenteni awakmu rasane suwi"" means waiting for your soulmate to feel sour, which is closer in meaning to the metaphor.",0,,1
Ngenteni awakmu teka rasane kaya limang detik,Ngenteni awakmu rasane suwi,Ngenteni awakmu rasane cepet,1,"{
  ""answer"": 1
} 

Explanation: The metaphor compares waiting for your body to feel like five seconds, which implies waiting for a short amount of time or feeling impatient. Therefore, the closest meaning would be ""Ngenteni awakmu rasane cepet"" which means ""waiting for your body to feel fast.""",1,,1
Gawe kowe percaya iku kaya malik dlamaan tangan,Gawe kowe percaya iku gampang,Gawe kowe percaya iku angel,0,"{
  ""answer"": 0
}

Explanation: The metaphor compares trust to holding a sharp knife. In this context, ""kaya malik dlamaan tangan"" implies that trust is delicate and requires careful handling, just like a sharp object. Option 0) ""Gawe kowe percaya iku gampang"" meaning ""trusting is easy"" is more aligned with the metaphor of trust being fragile and needing caution. Option 1) ""Gawe kowe percaya iku angel"" meaning ""trusting is heavenly"" is not as fitting in this context.",0,,1
Gawe kowe percaya iku kaya munggah gunung lawu,Gawe kowe percaya iku gampang,Gawe kowe percaya iku angel,1,"{
  ""explanation"": ""Mount Lawu is known for its steep and challenging terrain, so the closest meaning to the metaphor is that believing is not easy, similar to climbing Mount Lawu."",
  ""answer"": 0
}",0,,0
Sega warung iku rasane kaya mangan watu,Sega ing warung iku rasane atos,Sega ing warung iku rasane pulen,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Sega warung iku rasane kaya mangan watu"" means that eating stones feels like eating in a humble eatery. The option ""Sega ing warung iku rasane pulen"" means that eating in the eatery feels satisfying, which is closer to the metaphor.",1,,0
Sega warung iku rasane kaya mangan bubur,Sega ing warung iku rasane atos,Sega ing warung iku rasane pulen,1,"{
  ""question"": ""Sega warung iku rasane kaya mangan bubur"",
  ""option_0"": ""Sega ing warung iku rasane atos"",
  ""option_1"": ""Sega ing warung iku rasane pulen"",
  ""explanation"": ""The metaphor compares the feeling of Sega in a warung to eating porridge, which implies a sense of comfort and satisfaction. The word 'pulen' means soft and smooth, which aligns more closely with the idea of comfort and satisfaction compared to 'atos' which means hard."",
  ""answer"": 1
}",1,,1
Berita iku ditampa kaya ngeleg obat,Berita iku ditampa hal sing angel,Berita iku ditampa hal sing gampang,0,"{
  ""answer"": 0
}

Explanation: In this metaphor, ""Berita iku ditampa kaya ngeleg obat"" means ""The news is like a bitter medicine to swallow."" Option 0) ""Berita iku ditampa hal sing angel"" translates to ""The news is something difficult to accept"" which is closer in meaning to the metaphor.",0,,1
Berita iku ditampa kaya ngeleg idu,Berita iku ditampa hal sing angel,Berita iku ditampa hal sing gampang,1,"{
  ""answer"": 0
} 

Explanation: In this metaphor, the comparison is between news being difficult to hear like a soft whisper (ngeleg idu). The option ""Berita iku ditampa hal sing angel"" reflects the meaning of news being hard to hear.",0,,0
Wong iku leh mlaku kaya numpak montor mabur,Wong iku leh mlaku cepet banget,Wong iku leh mlaku alon banget,0,"{
  ""question"": ""Wong iku leh mlaku kaya numpak montor mabur"",
  ""option_selected"": 1,
  ""explanation"": ""The metaphor compares 'Wong' (a person) to 'numpak montor mabur' (riding a fast motorcycle). In this context, 'leh mlaku' is likely to mean moving or progressing quickly, which aligns more with the option 'Wong iku leh mlaku alon banget'."",
  ""answer"": 1
}",1,,0
Wong iku leh mlaku kaya numpak keong,Wong iku leh mlaku cepet banget,Wong iku leh mlaku alon banget,1,"{
  ""Explanation"": ""The metaphor compares a person's way of achieving wealth to riding a snail, implying that it is slow and gradual."",
  ""Answer"": 1
}",1,,1
Rupane wingi kaya peteng wayah bengi,Rupane wingi peteng,Rupane wingi ceta,0,"{
  ""answer"": 0
}

Explanation: The metaphor compares the abundance of one's wealth during the day and the emptiness at night. Option 0) ""Rupane wingi peteng"" is closest in meaning as it focuses on the contrast between the abundance during the day (peteng) and potentially emptiness at night. Option 1) ""Rupane wingi ceta"" does not capture the same metaphorical meaning.",0,,1
Rupane wingi kaya srengenge tengah hari,Rupane wingi peteng,Rupane wingi ceta,1,"{
  ""answer"": 0
} 

The metaphor suggests that the situation described is similar to a bird flying high in the sky during midday. Option 0) ""Rupane wingi peteng"" is the closest meaning because it refers to a bird soaring high during the daytime, which is a more accurate comparison to the metaphor given in the startphrase. Option 1) ""Rupane wingi ceta"" does not relate as well to the metaphor.",0,,0
Omongane bu guru kaya landhep pedang,Omongane bu guru landhep,Omongane bu guru alus,0,"{
  ""answer"": 0
}

Explanation: In this metaphor, ""pedang"" represents a sharp object, so the closest meaning would be ""Omongane bu guru landhep"" which means ""The words of a wise person are sharp"".",0,,1
Omongane bu guru kaya kethul karet,Omongane bu guru landhep,Omongane bu guru alus,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor 'Omongane bu guru kaya kethul karet' refers to someone who speaks harshly or rudely. In this context, 'landhep' means rough or coarse, which aligns closely with the metaphor.""
}",0,,0
Wayah esuk hawane kaya es,Wayah esuk hawane adem,Wayah esuk hawane panas,0,"{
  ""answer"": 1,
  ""explanation"": ""In the metaphor, 'Wayah esuk hawane kaya es' refers to something being hot like fire. The closest meaning among the options is 'Wayah esuk hawane panas' which means 'Wayah esuk hawane hot'.""
}",1,,0
Wayah esuk hawane kaya geni,Wayah esuk hawane adem,Wayah esuk hawane panas,1,"{
  ""question"": ""Wayah esuk hawane kaya geni"",
  ""optionExplanations"": {
    ""0"": ""Adem means cool or refreshing, which is the opposite of hot like fire. This option represents the meaning that is closest to the metaphor."",
    ""1"": ""Panas means hot, which is a direct antonym of cool or refreshing. This option does not align with the metaphor.""
  },
  ""answer"": 0
}",0,,0
Banjir sasi wingi duwure kaya tugu monas,Banjir sasi wingi duwur banget,Banjir sasi wingi cekak banget,0,"{
  ""Explanation"": ""The metaphor is comparing the flood to being as high as the Monas monument, which is a tall landmark in Indonesia. Option 0) 'Banjir sasi wingi duwur banget' means the flood is very high, similar to the Monas monument."",
  ""Answer"": 0
}",0,,1
Banjir sasi wingi duwure kaya tungkak,Banjir sasi wingi duwur banget,Banjir sasi wingi cekak banget,1,"{
  ""explanation"": ""The metaphor is comparing the flood from yesterday to a tree trunk, which implies that the flood was strong and not weak. Therefore, option 0) Banjir sasi wingi duwur banget (yesterday's flood was very high) is the closest meaning."",
  ""answer"": 0
}",0,,0
Omongane isa kaya korek gas,Omongane iso marai ribut,Omongane iso marai ayem,0,"{
  ""question"": ""Omongane isa kaya korek gas"",
  ""option_selected"": 1,
  ""explanation"": ""The metaphor compares Omongane to a strong and reliable source of energy, similar to a gas. The option 'Omongane iso marai ayem' refers to Omongane being a source of energy like gas, making it the closest meaning.""
}",1,,0
Omongane isa kaya banyu adem,Omongane iso marai ribut,Omongane iso marai ayem,1,"{
  ""answer"": 1
} 

In this metaphor, ""Omongane isa kaya banyu adem"" means ""The conversation is as cool as water"", which implies that the conversation is calm and soothing. Option 1) ""Omongane iso marai ayem"" means ""The conversation is as sweet as honey"", which aligns more closely with the calming and pleasant nature of the metaphor.",1,,1
Temok omah iku dicet werna areng,Tembok omah iku dicet werna peteng,Tembok omah iku dicet werna terang,0,"{
  ""question"": ""Temok omah iku dicet werna areng"",
  ""option0"": ""Tembok omah iku dicet werna peteng"",
  ""option1"": ""Tembok omah iku dicet werna terang"",
  ""explanation"": ""The metaphor compares the color of the wall to dusk or evening, which is closer to 'peteng' (option 0) meaning dark or dim, rather than 'terang' (option 1) meaning bright or light."",
  ""answer"": 0
}",0,,1
Temok omah iku dicet werna pupur,Tembok omah iku dicet werna peteng,Tembok omah iku dicet werna terang,1,"{
  ""answer"": 1
} 

In this metaphor, the color purple represents darkness or nighttime. Therefore, the meaning closest to the metaphor would be ""Tembok omah iku dicet werna terang"" which means ""The wall of the house is painted with bright colors"".",1,,1
Bantal iki rasane kaya kapuk,Bantal iki rasane alus,Bantal iki rasane athos,0,"{
  ""answer"": 0
} 

This metaphor compares the softness of the pillow to cotton. Option 0) ""Bantal iki rasane alus"" means ""This pillow feels smooth"" which is the closest meaning to the metaphor.",0,,1
Bantal iki rasane kaya watu,Bantal iki rasane alus,Bantal iki rasane athos,1,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Bantal iki rasane kaya watu"" implies that the pillow feels rough like a rock. The option ""Bantal iki rasane athos"" is closer in meaning to roughness compared to the option ""Bantal iki rasane alus"" which means smoothness.",1,,1
Apel iku rasane kaya asem,Apel iku rasane asem,Apel iku rasane legi,0,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor compares the taste of the apple to sourness, so the closest meaning would be option 0) Apel iku rasane asem.""
}",0,,1
Apel iku rasane kaya tebu,Apel iku rasane asem,Apel iku rasane legi,1,"{
  ""answer"": 0
} 

Explanation: In the metaphor, the phrase ""Apel iku rasane kaya tebu"" compares the taste of an apple to that of sugar cane, emphasizing that the apple is sweet. When choosing between the options, ""Apel iku rasane asem"" means ""The apple tastes sour,"" which is the opposite of the intended meaning. Therefore, the correct option is 0) Apel iku rasane asem.",0,,0
Mangsa ngarep wong iku ibarat padhang esuk,Mangsa ngarep wong iku kebak pangarep,Mangsa ngarep wong iku kebak kuciwo,0,"{
  ""answer"": 0
} 

Explanation: The metaphor compares the person being hoped for to the morning dew, which is fresh and beautiful. Option 0 captures this idea closer as it refers to fulfilling hopes, while option 1 refers to betraying hopes.",0,,1
Mangsa ngarep wong iku ibarat mangsa surup,Mangsa ngarep wong iku kebak pangarep,Mangsa ngarep wong iku kebak kuciwo,1,"{
  ""Answer"": 0
}

Explanation: In this metaphor, ""mangsa ngarep wong iku ibarat mangsa surup,"" the comparison is between a person who hopes for something (mangsa ngarep wong iku) and a person who is a mirror image or reflection of that hope (mangsa surup). The closest meaning would be Option 0, ""Mangsa ngarep wong iku kebak pangarep,"" which translates to ""a person hoping for something is like a reflection of that hope."" This option maintains the metaphorical comparison between the person hoping and the reflection of that hope. Option 1, ""Mangsa ngarep wong i",0,,0
Mripatku yen yah mene dinggo ndelok kaya bening kaca,Mripatku yen yah mene dinggo ndelok kaya cetha,Mripatku yen yah mene dinggo ndelok kaya kabur,0,"{
  ""question"": ""Mripatku yen yah mene dinggo ndelok kaya bening kaca"",
  ""option0"": ""Mripatku yen yah mene dinggo kaya cetha"",
  ""option1"": ""Mripatku yen yah mene dinggo kaya kabur"",
  ""explanation"": ""The metaphor compares the clarity of seeing something to clear glass, which means the closest meaning would be option 0 as 'cetha' means clear or transparent in Javanese."",
  ""answer"": 0
}",0,,1
Mripatku yen yah mene dinggo ndelok kaya buthek banyu,Mripatku yen yah mene dinggo ndelok kaya cetha,Mripatku yen yah mene dinggo ndelok kaya kabur,1,"{
  ""question"": ""Mripatku yen yah mene dinggo ndelok kaya buthek banyu"",
  ""option0"": ""Mripatku yen yah mene dinggo ndelok kaya cetha"",
  ""option1"": ""Mripatku yen yah mene dinggo ndelok kaya kabur"",
  ""explanation"": ""The metaphor compares the sight of something with the appearance of a water lily (buthek banyu), which is clear and vivid. The word 'cetha' means clear or vivid, so option 0 is the closest meaning."",
  ""answer"": 0
}",0,,0
Werno wulu kucing iku kaya areng,Werna wulu kucing iku ireng,Werna wulu kucing iku putih,0,"{
  ""answer"": 0
}

Explanation: The metaphor is comparing the color of the cat's fur to the color of charcoal, which is black or dark. Therefore, the closest meaning would be option 0) ""Werna wulu kucing iku ireng"" which means ""The color of the cat's fur is black.""",0,,1
Werno wulu kucing iku kaya salju,Werna wulu kucing iku ireng,Werna wulu kucing iku putih,1,"{
  ""answer"": 1
} 

Explanation: The metaphor compares the color of a cat's fur to snow, implying that the cat's fur is white. Therefore, the option ""Werna wulu kucing iku putih"" is the closest in meaning to the metaphor.",1,,1
Cah loro iku kelet kaya tluth,Cah loro iku keletan,Cah loro iku pisahan,0,"{
	""question"": ""Cah loro iku kelet kaya tluth"",
	""option0"": ""Cah loro iku keletan"",
	""option1"": ""Cah loro iku pisahan"",
	""explanation"": ""The metaphor compares Cah loro to kelet, emphasizing their close relationship or similarity, therefore 'Cah loro iku keletan' which means they are similar or closely related is the closest meaning."",
	""answer"": 0
}",0,,1
Cah loro iku pisahan kaya padu,Cah loro iku keletan,Cah loro iku pisahan,1,"{
  ""answer"": 1
}

Explanation: The metaphor is comparing lovers to a mixed spice blend. ""Cah loro iku pisahan"" means ""lovers are like a mix of spices,"" emphasizing that lovers complement each other like a harmonious blend of flavors. Option 0 (Cah loro iku keletan) does not capture the essence of the metaphor, while Option 1 (Cah loro iku pisahan) directly correlates with the comparison of lovers to a mixed spice blend.",1,,1
Fahmi mangan sega kaya ora mangan limang dina,Fahmi mangan sega kaya wong keluwen,Fahmi mangan sega kaya wong kewaregen,0,"{
  ""Explanation"": ""The metaphor compares Fahmi's eating habits to not eating for five days, emphasizing the abundance of rice he consumes."",
  ""Answer"": 0
}",0,,1
Fahmi mangan sega kaya kewaregen bubar prasmanan,Fahmi mangan sega kaya wong keluwen,Fahmi mangan sega kaya wong kewaregen,1,"{
  ""answer"": 1
}

In this metaphor, ""Fahmi mangan sega"" refers to someone eating rice. ""Kaya kewaregen bubar prasmanan"" means that the person is eating rice like a hungry and energetic person until the food (prasmanan) is finished. Therefore, the option ""Fahmi mangan sega kaya wong kewaregen"" (Fahmi eating rice like a hungry person) is closest in meaning to the metaphor.",1,,1
Keluargaku saben dina mangan telo,Keluargaku saben dina mangan apa anane,Keluargaku saben dina mangan apa wae ana,0,"{
  ""answer"": 0
} 

Explanation: The phrase ""Keluargaku saben dina mangan telo"" means ""My family eats eggs every day."" The metaphor here is comparing the action of eating eggs every day to the idea of having a routine or habit. Option 0) ""Keluargaku saben dina mangan apa anane"" translates to ""My family eats whatever is there every day,"" which is closer in meaning to the metaphor.",0,,1
Keluargaku saben dina mangan iwak,Keluargaku saben dina mangan apa anane,Keluargaku saben dina mangan apa wae ana,1,"{
  ""Question"": ""Keluargaku saben dina mangan iwak"",
  ""Option Chosen"": 0,
  ""Explanation"": ""The metaphor here likely means that every day my family eats fish, emphasizing the frequency of eating fish as a staple food in the family. Option 0 reflects this meaning by indicating that every day my family eats whatever fish is available."",
  ""Output"": 0
}",0,,0
Raihan mambune kaya kembang,Raihan mambune wangi,Raihan mambune bosok,0,"{
  ""answer"": 0
}

This metaphor is comparing Raihan to a flower, so the meaning closest to ""Raihan mambune kaya kembang"" would be ""Raihan mambune wangi"" which means Raihan smells good like a flower.",0,,1
Raihan mambune kaya mayit,Raihan mambune wangi,Raihan mambune bosok,1,"{
  ""Explanation"": ""The metaphor is comparing Raihan to a fresh and fragrant fruit, so the meaning closer to the metaphor is Raihan mambune wangi (Raihan is fresh and fragrant)"",
  ""Answer"": 0
}",0,,0
Omahe Jokowi ambane kaya laut kidul,Omahe Jokowi amba banget,Omahe Jokowi sempit banget,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""Omahe Jokowi ambane kaya laut kidul"" is comparing Omahe Jokowi to the vastness of the southern sea. The option ""Omahe Jokowi amba banget"" captures the idea of grandeur and vastness, similar to the metaphor. Option 1 does not convey the same sense of vastness and grandeur.",0,,1
Omahe Jokowi ambane kaya gang tikus,Omahe Jokowi amba banget,Omahe Jokowi sempit banget,1,"{
  ""answer"": 1
}

Explanation: The metaphor ""Omahe Jokowi ambane kaya gang tikus"" refers to a house that is very narrow and cramped, similar to an alley where rats live. Option 1) ""Omahe Jokowi sempit banget"" translates to ""Omahe Jokowi is very narrow,"" which aligns closely with the metaphor. Option 0) ""Omahe Jokowi amba banget"" does not convey the same sense of constriction and cramped space.",1,,1
Kowe takdongakne kaya penyu laut,Kowe takdongakne dawa umure,Kowe takdongakne cekak umure,0,"{
  ""answer"": 1
}  
Explanation: The metaphor here is comparing someone to a sea turtle, which is known to live a long life. Option 1) ""Kowe takdongakne cekak umure"" means ""You look like you will live a long life"", which is the closest to the metaphor.",1,,0
Kowe takdongakne kaya jengklong,Kowe takdongakne dawa umure,Kowe takdongakne cekak umure,1,"{
  ""question"": ""Kowe takdongakne kaya jengklong"",
  ""option_0"": ""Kowe takdongakne dawa umure"",
  ""option_1"": ""Kowe takdongakne cekak umure"",
  ""explanation"": ""The metaphor compares the person to a jengklong, which can mean being resourceful and able to adapt to different situations. Option 0 closely reflects this comparison by saying 'you are like a jengklong' which implies being resourceful, while option 1 does not capture the essence of the jengklong metaphor."",
  ""answer"": 0
}",0,,0
Ambune awakmu wes kaya wedhus,Ambune awakmu prengus,Ambune awakmu wangi,0,"{
  ""answer"": 0
} 

Explanation: In this metaphor, ""Ambune awakmu wes kaya wedhus"" is comparing someone's wealth to a buffalo. The closest meaning would be ""Ambune awakmu prengus,"" which means ""your property is like a buffalo"" rather than ""Ambune awakmu wangi,"" which means ""your property is fragrant.""",0,,1
Ambune awakmu wes kaya kembang melati,Ambune awakmu prengus,Ambune awakmu wangi,1,"{
  ""answer"": 1
} 

Reasoning: The metaphor compares someone's behavior to the scent of jasmine flowers, implying that the person's behavior is pleasant and sweet, similar to the fragrance of jasmine. Option 1) Ambune awakmu wangi, represents this meaning as ""wangi"" means fragrant or pleasant-smelling, correlating to the metaphor.",1,,1
Tresnaku marang sliramu iku kaya gajah,Tresnaku marang sliramu iku gede,Tresnaku marang sliramu iku cilik,0,"{
  ""explanation"": ""The metaphor is comparing the love towards the person it is addressed to as big as an elephant, indicating deep and strong feelings."",
  ""answer"": 0
}",0,,1
Tresnaku marang sliramu iku kaya semut,Tresnaku marang sliramu iku gede,Tresnaku marang sliramu iku cilik,1,"{
  ""explanation"": ""Comparing love to ants implies that it is small and insignificant."",
  ""answer"": 1
}",1,,1
Banyu omah iki rasane kaya banyu es,Banyu omah iki rasane adem,Banyu omah iki rasane anget,0,"{
  ""Question"": ""Banyu omah iki rasane kaya banyu es"",
  ""Option_Reasoning"": ""The metaphor compares the feeling or atmosphere of the house to that of ice, suggesting that the house feels cold. Option 1) Banyu omah iki rasane anget is the closest meaning as 'anget' means warm in Javanese."",
  ""Answer"": 1
}",1,,0
Banyu omah iki rasane kaya wedhang ronde,Banyu omah iki rasane adem,Banyu omah iki rasane anget,1,"{""answer"":0} 

The metaphor compares the feeling of being in the ""banyu omah"" (a Javanese term meaning ""water house"" or a house surrounded by water) to the comforting warmth of ""wedhang ronde"" (a traditional Javanese drink made of warm ginger water with balls of rice flour dough). Therefore, the closest meaning would be option 0) Banyu omah iki rasane adem, which translates to ""Being in this water house feels cool and soothing.""",0,,0
Nyawang esemme mantan rasane kaya tebu,Nyawang esemme mantan rasane legi,Nyawang esemme mantan rasane pait,0,"{
  ""answer"": 1
}

Explanation: The metaphor is comparing the feeling of seeing an ex-lover to tasting something bitter like sugar cane. This implies that the feeling is not a pleasant one, similar to the taste of something bitter like sugar cane. Option 1) Nyawang esemme mantan rasane pait (Nyawang seeing the ex-lover feels bitter) is the closest in meaning to the metaphor.",1,,0
Nyawang esemme mantan rasane kaya godhong kates,Nyawang esemme mantan rasane legi,Nyawang esemme mantan rasane pait,1,"{
  ""question"": ""Nyawang esemme mantan rasane kaya godhong kates"",
  ""options"": {
    ""0"": ""Nyawang esemme mantan rasane legi"",
    ""1"": ""Nyawang esemme mantan rasane pait""
  },
  ""answer"": 0
} 

Explanation: The metaphor comparing the feeling towards the ex-lover to a fallen leaf implies a sense of calmness and acceptance, similar to how one would feel about a leaf turning dry and falling off a tree naturally. Therefore, the option ""Nyawang esemme mantan rasane legi"" which means ""feeling towards the ex-lover is like a fallen leaf"" is",0,,0
Omah iku kaya digawe saka emas,Omah iku kaya mewah,Omah iku kaya murah,0,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor is comparing a house to being made of gold, which implies that the house is luxurious and expensive. Therefore, the closest meaning would be 'Omah iku kaya mewah'.""
}",0,,1
Omah iku kaya digawe saka kayu,Omah iku kaya mewah,Omah iku kaya murah,1,"{
  ""answer"": 0
}

Explanation: The metaphor is comparing a house to being made from wood. Wood is a material commonly used in construction, therefore the meaning is closer to ""Omah iku kaya mewah"" which translates to ""The house is like being made from luxury materials"" rather than ""Omah iku kaya murah"" which means ""The house is like being made from cheap materials.""",0,,0
Montor iku digawe seka wesi,Montor iku kuat,Montor iku ringkih,0,"{
""Explanation"": ""In the metaphor, a motorcycle being made of iron symbolizes strength and durability. So, the closest meaning would be option 0) Montor iku kuat."",
""Answer"": 0
}",0,,1
Montor iku digawe seka kayu,Montor iku kuat,Montor iku ringkih,1,"{
  ""answer"": 0
}

Explanation: In this metaphor, ""Montor iku digawe seka kayu"" refers to the fact that a motorcycle is made from wood. The closest meaning to this metaphor is that the motorcycle is strong or sturdy, as wood is a strong material. Option 0) ""Montor iku kuat"" best reflects this interpretation.",0,,0
Rasane panganan iki kaya iwak pithik,Rasane panganan iki gurih,Rasane panganan iki raono rasane,0,"{
  ""answer"": 1
}

Explanation: The metaphor is comparing the taste of the food to a bird's breath, indicating that the taste is lacking or bland. Option 1) Rasane panganan iki raono rasane (This food doesn't have any flavor) is the closest in meaning to the metaphor.",1,,0
Rasane panganan iki kaya tempe godhog,Rasane panganan iki gurih,Rasane panganan iki raono rasane,1,"{
  ""answer"": 0
}

Explanation: Tempe godhog is a Javanese dish made of fermented soybeans that have been sliced thinly and deep fried. The metaphor is comparing the taste of the dish to the taste of the food being described. In this case, ""Rasane panganan iki kaya tempe godhog"" means ""The taste of this food is delicious"" which is represented by option 0) Rasane panganan iki gurih (The taste of this food is savory).",0,,0
Tresnaku marang awakmu seamba laut biru,Tresnaku marang awakmu amba,Tresnaku marang awakmu sempit,0,"{
  ""question"": ""Tresnaku marang awakmu seamba laut biru"",
  ""option0"": ""Tresnaku marang awakmu amba"",
  ""option1"": ""Tresnaku marang awakmu sempit"",
  ""explanation"": ""Comparing love to the vast blue sea suggests deep, endless, and beautiful feelings. 'Amba' means wide or vast, which aligns with the metaphor of the vast sea."",
  ""answer"": 0
}",0,,1
Tresnaku marang awakmu sesempit bolongan dom,Tresnaku marang awakmu amba,Tresnaku marang awakmu sempit,1,"{
  ""answer"": 1
} 

The metaphor ""sesempit bolongan dom"" is comparing the speaker's love to the narrowness of a small hole. In this context, ""sempit"" means narrow or confined. Option 1) Tresnaku marang awakmu sempit is the closest meaning to the metaphor.",1,,1
Ngenteni Surya adus iku kaya satus tahun,Ngenteni Surya adus iku suwi,Ngenteni Surya adus iku cepet,0,"{
	""question"": ""Ngenteni Surya adus iku kaya satus tahun"",
	""option0"": ""Ngenteni Surya adus iku suwi"",
	""option1"": ""Ngenteni Surya adus iku cepet"",
	""explanation"": ""This metaphor implies that waiting for the sun to set feels like waiting for a year, suggesting that it feels like a long time. Therefore, the option 'Ngenteni Surya adus iku suwi' (waiting for the sun to set feels slow) is the closest in meaning."",
	""answer"": 0
}",0,,1
Ngenteni Surya adus iku kaya limang menit,Ngenteni Surya adus iku suwi,Ngenteni Surya adus iku cepet,1,"{
  ""question"": ""Ngenteni Surya adus iku kaya limang menit"",
  ""option0"": ""Ngenteni Surya adus iku suwi"",
  ""option1"": ""Ngenteni Surya adus iku cepet"",
  ""explanation"": ""The metaphor compares waiting for the sun to rise to waiting for about five minutes. Option 1, 'Ngenteni Surya adus iku cepet' is the closest meaning, as it implies waiting for a short period of time."",
  ""answer"": 1
}",1,,1
